,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness
1992,YMR037C,15,0,4,4,0.002000168882799735,4.034117977722429e-06,0.24391675560298826,0.0001188963004587458,67,12,4,0.1601289329129659,0.6111111111111112
1993,YNL098C,28,0,4,4,0.0023200607243455814,4.528057648358658e-06,0.25097457859770494,4.146656541741043e-05,67,12,10,0.36517996114180845,0.9166666666666666
1994,YMR016C,4,0,5,5,4.021788966339583e-05,9.79561891556843e-08,0.2071794406925622,3.2119406761892915e-05,67,12,2,0.09271266558514318,0.55
1995,YER020W,20,0,4,4,0.0013427367622464881,7.375826291424265e-06,0.2520401411557124,3.7025293262294716e-05,67,12,7,0.2997242224520805,0.7333333333333333
1996,YPL203W,13,0,4,4,0.00010650974207812277,1.809196832472916e-06,0.23555784591600104,8.522833691582097e-06,67,12,11,0.37572507522956367,1.0
1997,YKL166C,12,0,4,4,0.00012775699235978254,2.749326400938042e-06,0.2378870673952641,1.2505472669777103e-05,67,12,10,0.34669546721943395,0.9166666666666666
1998,YIL033C,21,0,4,4,0.0016112241527200084,4.7099202526983556e-06,0.2584530136831392,5.9744117019896976e-05,67,12,8,0.32875383046221024,0.7857142857142857
1999,YOR360C,17,0,3,4,0.0016208274390983098,0.00024082100635881644,0.2572457650965164,9.832733206286345e-05,67,12,7,0.29518035047871727,0.7333333333333333
2000,YOL081W,11,0,4,4,0.0001336056443384007,1.6839342145660017e-06,0.2321365090650551,1.0666589239982229e-05,67,12,6,0.25523063674445373,0.6875
2001,YOR101W,16,0,5,4,8.283130796499687e-05,1.4324510850598051e-06,0.23860729759356894,5.231143150793103e-06,67,12,7,0.29518035047871727,0.7333333333333333
2002,YJL005W,27,0,4,3,0.0035380698894314855,1.818372713852922e-05,0.2751625331085962,8.389363204316393e-05,67,12,8,0.32875383046221024,0.7857142857142857
2003,YLR226W,10,0,4,3,4.898535822835429e-06,1.0441308808498077e-05,0.2339064578855798,1.0745544787248799e-06,68,11,4,0.21385086383748506,0.625
2004,YGL244W,22,0,4,2,6.959979865496825e-05,5.474911886501383e-05,0.25241592578275995,4.250174301425618e-06,68,11,9,0.38824714145364325,0.9090909090909091
2005,YPR133C,14,0,4,2,1.0836585025947692e-05,3.129693059665635e-05,0.24421648768499224,2.218631068780908e-06,68,11,5,0.25659016395639456,0.6666666666666666
2006,YBR279W,13,0,4,2,1.0015263893514876e-05,4.476050508029863e-05,0.24437316225608127,2.1824468865570547e-06,68,11,5,0.2610773650148611,0.6666666666666666
2007,YJL168C,48,0,4,2,0.0016587107098678519,8.155838079059687e-05,0.26535469638917913,1.6568379333750844e-05,68,11,6,0.2885906184681387,0.7142857142857143
2008,YGR116W,37,0,3,2,0.001314164016685291,0.0002452561683649989,0.26550882899628253,3.607101273311039e-05,68,11,7,0.3294334513775901,0.7692307692307693
2009,YLR418C,27,0,4,2,0.00013338285301634536,8.998433891135263e-05,0.2554915879492482,6.401038435003085e-06,68,11,7,0.3198910550909143,0.7692307692307693
2010,YDL074C,24,0,4,2,0.0002646519986585634,5.121105450976881e-05,0.24775067750677507,7.764454901935403e-06,68,11,5,0.2552222555126233,0.6666666666666666
2011,YOR123C,24,0,4,2,0.0008251387741399546,5.7345541921735826e-05,0.260263053009167,2.7231876154467334e-05,68,11,9,0.38824714145364325,0.9090909090909091
2012,YFR016C,1,0,5,3,0.0,3.457833090648868e-07,0.20042971147943522,0.0,68,11,1,0.056676620027228744,0.5263157894736842
2013,YOL145C,24,0,4,2,0.001153342242228078,5.65680640147536e-05,0.2506580390436499,2.5575562861471917e-05,68,11,10,0.39535344886775003,1.0
2014,YPR025C,26,0,4,3,0.0003341572983652179,1.8642327570653086e-05,0.2503697212028263,1.4082365123445637e-05,69,11,7,0.3594708312211824,0.7692307692307693
2015,YKL139W,23,0,4,3,0.0006756554172200999,1.4352926141714305e-05,0.2536485211697464,3.528555904057069e-05,69,11,5,0.28912525267621064,0.6666666666666666
2016,YOR352W,10,0,5,3,0.0,5.618882660461871e-06,0.2167069643957711,0.0,69,11,4,0.23874790167713666,0.625
2017,YBR114W,16,0,4,3,9.621336447556626e-05,1.3209662125282303e-05,0.2404776936026936,9.854574811827122e-06,69,11,3,0.1515039573085415,0.5882352941176471
2018,YPR056W,20,0,4,3,4.2910761280085175e-05,3.593876159447452e-05,0.24842391304347827,4.137402948996353e-06,69,11,5,0.28912525267621064,0.6666666666666666
2019,YDR311W,30,0,4,2,0.00044616182395636997,3.63350492268646e-05,0.25205403915081337,1.137909381440521e-05,69,11,10,0.41693634278163344,1.0
2020,YDR314C,6,0,4,3,0.0004658754070741676,1.1118490704619466e-05,0.23623959894568194,6.733419572978027e-05,69,11,2,0.12820964932384296,0.5555555555555556
2021,YJL006C,32,0,4,2,0.0006829158452843346,1.792489569820525e-05,0.25147163998459593,1.569326469912577e-05,69,11,6,0.32765472493558856,0.7142857142857143
2022,YLR005W,29,0,4,3,0.00021570878161939318,2.2426448763783538e-05,0.24868070289973343,6.354207471374236e-06,69,11,10,0.41693634278163344,1.0
2023,YJR052W,17,0,4,3,0.00010728451273504027,1.5644872465703017e-05,0.2404650428744279,9.664724064051867e-06,69,11,3,0.1515039573085415,0.5882352941176471
2024,YDL108W,40,0,4,2,0.0010984090770650107,5.518203226128483e-05,0.26161858974358976,1.910693463808564e-05,69,11,7,0.3594708312211825,0.7692307692307693
2025,YCL018W,19,0,4,4,0.000787305436165578,4.7328400546955865e-06,0.23367925975154644,1.8364922114153585e-05,70,11,8,0.32203111332045753,0.8333333333333334
2026,YCL030C,23,0,4,4,0.0011709684714004348,6.374253140012853e-06,0.23802332847323474,2.6527399050546823e-05,70,11,9,0.3370491469536369,0.9090909090909091
2027,YAR015W,22,0,3,4,0.0022083192124556597,9.084354302665313e-05,0.2557632050134288,7.424711209694591e-05,70,11,8,0.30237597725286863,0.8333333333333334
2028,YOR128C,17,0,4,4,0.0002815871713977673,7.010436852910135e-05,0.2434361186558023,1.80175659269176e-05,70,11,10,0.36510255859450275,1.0
2029,YGR061C,16,0,4,4,0.00028097297714763006,6.961885037476259e-05,0.23714656290531777,2.124243163320929e-05,70,11,5,0.19029164851855274,0.6666666666666666
2030,YEL063C,6,0,5,5,0.0,7.509676006645912e-07,0.21980188497788036,0.0,70,11,6,0.2503900293553765,0.7142857142857143
2031,YGL234W,15,0,3,4,0.0004520749857065064,0.0005085087280057455,0.25270897832817335,4.906882006192328e-05,70,11,5,0.19413563950230284,0.6666666666666666
2032,YOR202W,20,0,4,5,0.0003563077034771958,6.108337706103269e-06,0.23669221209610605,1.3335767882975093e-05,70,11,8,0.32203111332045753,0.8333333333333334
2033,YEL021W,32,0,4,4,0.007626803901543299,3.328404193789211e-05,0.26691970802919707,8.765173587543779e-05,70,11,9,0.3437821825738051,0.9090909090909091
2034,YDR007W,13,0,4,5,0.0001209494430756536,2.5603954047404516e-06,0.22976776917663616,9.54166948354804e-06,70,11,8,0.32203111332045753,0.8333333333333334
2035,YBR115C,18,0,4,4,0.001442775659063317,6.082081203568232e-06,0.2410483573274271,5.4604711514590255e-05,70,11,8,0.30947331857534066,0.8333333333333334
2036,YCL037C,5,0,4,4,2.7993557630440347e-06,7.756740549363758e-05,0.22760543743464623,9.390636493542476e-07,71,11,2,0.179571251934161,0.5555555555555556
2037,YOR204W,17,0,3,3,6.496291149473735e-05,0.0017331223642626232,0.2523601832937669,1.0441404879062472e-05,71,11,2,0.22369321211313206,0.5555555555555556
2038,YOR276W,5,0,4,5,1.9483587350966822e-06,8.335007695792886e-05,0.22189320388349515,8.212911608566184e-07,71,11,3,0.2633343990096693,0.5882352941176471
2039,YNL016W,4,0,4,4,4.873196998286476e-06,7.147603882060063e-05,0.2308702459720188,8.844592416818872e-06,71,11,3,0.2633343990096693,0.5882352941176471
2040,YBL032W,4,0,4,4,4.1882277810798844e-05,0.00033064167970321554,0.2357036043933378,7.243161781723174e-05,71,11,1,0.12143904228973436,0.5263157894736842
2041,YDR432W,20,0,3,4,0.0006778756819922371,0.0008337969359222991,0.26208359612407545,3.289224370685845e-05,71,11,2,0.179571251934161,0.5555555555555556
2042,YBR028C,8,0,4,4,0.0001650481269755759,0.0005709587315215512,0.24514641209910973,8.002845208515108e-05,71,11,2,0.22369321211313206,0.5555555555555556
2043,YJL138C,23,0,4,4,0.00014062299491513972,0.004677268356206457,0.2687400787818214,1.626198512139977e-05,71,11,3,0.2870633626904005,0.5882352941176471
2044,YGR162W,40,0,3,4,0.0007578048789694902,0.005116056868820772,0.2590095194922937,1.0681064009972685e-05,71,11,10,0.5501117838557611,1.0
2045,YGL049C,30,0,3,4,0.0004484231113275593,0.0027619331409896738,0.25332520505431166,1.0818514800212808e-05,71,11,7,0.4632060547268256,0.7692307692307693
2046,YKR059W,28,0,4,4,0.0008859480794797119,0.00565483461422166,0.2723264819779565,6.910522676818292e-05,71,11,3,0.2870633626904005,0.5882352941176471
2047,YCR020C-A,14,0,3,3,0.0006432494201521927,4.124687923195877e-05,0.22630953559758393,4.5666378778760506e-05,72,11,6,0.29166523988381,0.7142857142857143
2048,YDL040C,10,0,4,4,0.00015758861059319396,1.3420137749336235e-05,0.21558270056124135,1.4592899111110268e-05,72,11,9,0.3709099786282781,0.9090909090909091
2049,YBL091C,6,0,5,4,0.00026148173062225886,1.3995430207581873e-05,0.2078294080203692,3.940031872604306e-05,72,11,4,0.18167120738674958,0.625
2050,YPR131C,8,0,4,4,0.00043921026306527767,1.3162012239777416e-05,0.20991963260619978,3.25659039671965e-05,72,11,7,0.3269515872810614,0.7692307692307693
2051,YOR253W,16,0,4,3,0.002348994518915296,0.0007702030850713449,0.24753601213040183,8.734621910347579e-05,72,11,10,0.38368784894856434,1.0
2052,YOL076W,8,0,5,4,0.0003717949921073239,1.7114396799774274e-05,0.22557244374259772,6.248288150352254e-05,72,11,6,0.29166523988381,0.7142857142857143
2053,YEL053C,8,0,4,4,5.247652518503227e-05,1.3164033392155185e-05,0.21081031222616797,7.009193882045995e-06,72,11,7,0.3269515872810614,0.7692307692307693
2054,YLR244C,6,0,5,4,0.0006254216156574429,1.2731062396655719e-05,0.2045281668083583,5.4686268730766824e-05,72,11,4,0.18167120738674958,0.625
2055,YMR069W,2,0,5,4,0.0,1.256212022373701e-05,0.20408983345983836,0.0,72,11,2,0.10561702569151171,0.5555555555555556
2056,YPR051W,8,0,4,4,5.247652518503227e-05,1.3164033392155185e-05,0.21081031222616797,7.009193882045995e-06,72,11,7,0.3269515872810614,0.7692307692307693
2057,YHR013C,13,0,4,4,0.0015504199677596848,0.0012862329139583673,0.2375903113467436,7.531893087781576e-05,72,11,10,0.3836878489485644,1.0
2058,YKL001C,13,0,4,4,0.004054781350396333,0.00012181567177096134,0.23815974574063462,0.00022748476264509556,73,11,9,0.3503784899596218,0.9090909090909091
2059,YOL064C,3,0,5,5,0.0,7.539904909933931e-07,0.19490874978679856,0.0,73,11,3,0.13475605866674858,0.5882352941176471
2060,YJR010W,15,0,4,5,0.0015150731624070475,8.216774223872644e-07,0.21012227636296774,3.784119149118317e-05,73,11,8,0.3243675213534328,0.8333333333333334
2061,YFR030W,14,0,4,5,0.0001480038830724423,7.996774378755422e-07,0.2067483830114433,9.640443531921723e-06,73,11,9,0.3507762339376277,0.9090909090909091
2062,YOR251C,16,0,4,4,0.0028921903833381106,1.6006562939066867e-06,0.2295715935914821,8.35351431453916e-05,73,11,3,0.1382263408549425,0.5882352941176471
2063,YBR213W,5,0,5,5,0.0,7.637960715795732e-07,0.1946100136239782,0.0,73,11,5,0.22694160005909017,0.6666666666666666
2064,YPR167C,11,0,5,5,0.0001569095894935369,7.929852896355294e-07,0.20472053027588677,1.1223857007998668e-05,73,11,10,0.36622140229234473,1.0
2065,YNL277W,16,0,4,5,0.0002564467987034529,8.359011857112362e-07,0.2090555682597759,1.3916849334470879e-05,73,11,7,0.3089223529987156,0.7692307692307693
2066,YLR092W,9,0,5,5,0.0008318776565359582,7.73979211949463e-07,0.19686463671992765,6.870391909354225e-05,73,11,7,0.3089223529987156,0.7692307692307693
2067,YKR069W,13,0,4,5,0.0011008282705629094,7.971358022881833e-07,0.20269611103720456,5.214754320334782e-05,73,11,8,0.33493332160490463,0.8333333333333334
2068,YJR137C,15,0,4,5,0.00019512905173662442,8.301391663672527e-07,0.20877866082031607,1.1362816467177593e-05,73,11,9,0.3507762339376277,0.9090909090909091
2069,YBR135W,35,0,4,3,0.0010119386401937212,1.4865432565848159e-05,0.26143902997025853,1.9982783272941034e-05,74,11,6,0.3017643869285334,0.7142857142857143
2070,YFL029C,14,0,5,3,0.00031229059616135775,9.396682133918535e-06,0.24399487562720187,2.634965472947876e-05,74,11,4,0.2473523232469088,0.625
2071,YGR109C,10,0,5,3,2.3511370391112355e-05,5.081236476069057e-06,0.2384330499191487,8.060048892176666e-06,74,11,3,0.1950888250197019,0.5882352941176471
2072,YBR133C,11,0,3,3,0.0007115177607133632,0.0005131237598904433,0.2579134458048863,0.00019481932744358735,74,11,2,0.14694420774447925,0.5555555555555556
2073,YLR210W,12,0,5,4,2.3947321910727095e-05,4.866467334212536e-06,0.24203113417346184,6.991773832230855e-06,74,11,4,0.25325463620037786,0.625
2074,YMR036C,26,0,4,4,0.0011342873386848888,7.796824548317712e-06,0.2548505798394291,2.5648620016683583e-05,74,11,9,0.41485134440903276,0.9090909090909091
2075,YGL003C,36,0,5,4,0.0008450948569472189,1.4886016302312052e-05,0.2517347725520432,1.0216284106862324e-05,74,11,6,0.3299526407902262,0.7142857142857143
2076,YJL187C,29,0,4,3,0.0018698048935495842,1.5825028929781407e-05,0.26592588283204377,4.5523819645044434e-05,74,11,10,0.4583195953742684,1.0
2077,YPR120C,20,0,5,3,0.00018560014289948173,1.0414266807560295e-05,0.24324180502341422,1.1929944498164741e-05,74,11,5,0.2860856795046269,0.6666666666666666
2078,YGR108W,25,0,5,3,0.00023769481894418316,6.3630527137680226e-06,0.24787159047773982,1.0447222468843078e-05,74,11,5,0.2948809267665983,0.6666666666666666
2079,YDL155W,11,0,5,4,1.8828824674131734e-05,4.5890911852590925e-06,0.24160896453300915,6.421614735782266e-06,74,11,4,0.25325463620037786,0.625
2080,YGL215W,10,0,5,4,4.77652983149271e-07,1.7783665605633074e-07,0.21156160325835416,5.058746039975677e-08,75,11,10,0.35250576730013555,1.0
2081,YPL219W,13,0,5,3,4.631664621787816e-05,8.55947731686663e-07,0.23303594188121335,4.26286999365701e-06,75,11,8,0.30013096535841977,0.8333333333333334
2082,YDL127W,9,0,5,4,4.5462552997585494e-05,5.812824954283215e-07,0.22946787148594378,7.017702743968693e-06,75,11,8,0.2937403812777108,0.8333333333333334
2083,YGL134W,7,0,5,4,2.9345601407625184e-07,1.6397045637842522e-07,0.2115322319403952,6.933294343083605e-08,75,11,7,0.2641137663943911,0.7692307692307693
2084,YHR071W,11,0,4,4,0.000616140159474768,5.921370917630798e-06,0.22953700913929898,5.149902884478953e-05,75,11,9,0.3252139010818295,0.9090909090909091
2085,YER059W,13,0,5,3,4.631664621787816e-05,8.55947731686663e-07,0.23303594188121335,4.26286999365701e-06,75,11,8,0.3001309653584197,0.8333333333333334
2086,YDL179W,9,0,5,4,4.5462552997585494e-05,5.812824954283215e-07,0.22946787148594378,7.017702743968692e-06,75,11,8,0.2937403812777108,0.8333333333333334
2087,YIL050W,7,0,5,4,2.684999731786678e-05,5.700657726594768e-07,0.22931821602367933,6.8379040727195364e-06,75,11,6,0.22470050648899717,0.7142857142857143
2088,YNL289W,9,0,5,4,4.331174642589665e-05,5.478541167438527e-07,0.2295024351056886,6.049054522977498e-06,75,11,7,0.2547129556642693,0.7692307692307693
2089,YPL031C,36,0,4,3,0.007947126061681806,1.7924659947857975e-05,0.2672005611737885,9.928332339116396e-05,75,11,10,0.35250576730013555,1.0
2090,YOL001W,19,0,5,3,0.002090878511988157,1.0991977101992418e-06,0.23606879099313122,7.497181000171355e-05,75,11,9,0.3284298732826366,0.9090909090909091
2091,YBR207W,3,0,5,5,6.382801159308174e-08,1.854303127469338e-09,0.17727360868722125,4.191690313575518e-08,76,11,3,0.2279407445095749,0.5882352941176471
2092,YEL065W,6,0,5,3,0.0001327036215935644,3.366765145031344e-08,0.19681377825618945,2.4792378655112113e-05,76,11,4,0.30154249603050975,0.625
2093,YHL040C,5,0,5,4,0.00027611832641536365,2.2419751367421045e-09,0.17977660662314165,5.97501952243082e-05,76,11,3,0.258647675878862,0.5882352941176471
2094,YER145C,12,0,4,4,0.006932935336271884,2.961464271948311e-07,0.21543029503251956,0.000279275972217073,76,11,10,0.5119030312389062,1.0
2095,YLR214W,5,0,5,5,0.0013481472012882836,2.018199022260298e-09,0.18005987552194122,0.0002994442341323015,76,11,2,0.19869680136100604,0.5555555555555556
2096,YFL041W,3,0,5,5,9.734628128775959e-07,1.8375296641117166e-09,0.17787376449529146,5.261961150689706e-07,76,11,2,0.14709136497067055,0.5555555555555556
2097,YDR270W,7,0,5,4,0.0018690024101821693,3.1166530455953706e-08,0.20061443932411674,0.0003652908652882419,76,11,3,0.24800348874805334,0.5882352941176471
2098,YMR319C,7,0,5,5,0.00680751542068159,3.861440692682538e-09,0.19127924007197555,0.0010039386662408422,76,11,2,0.19869680136100604,0.5555555555555556
2099,YGL071W,7,0,4,3,0.0005619502712238632,7.035491907442399e-08,0.19912873012415597,6.641367696441037e-05,76,11,3,0.258647675878862,0.5882352941176471
2100,YNL259C,11,0,5,4,0.0020897070938440117,4.281382834102903e-07,0.22941028858218318,0.00013052171828824017,76,11,3,0.24800348874805334,0.5882352941176471
2101,YMR058W,11,0,5,4,0.00094228589302307,5.328156859461455e-09,0.19472607991820737,3.888769530015618e-05,76,11,9,0.48750899269646236,0.9090909090909091
2102,YKR083C,12,0,5,4,0.00014458815725421786,2.8881660519856076e-07,0.19928499803810437,1.3918759679234137e-05,77,11,10,0.30151134457776363,1.0
2103,YDR016C,12,0,5,4,7.607127001434427e-06,4.5036985496043796e-08,0.18849484536082475,7.298991696515979e-07,77,11,10,0.30151134457776363,1.0
2104,YDR201W,12,0,5,4,2.5186780332404686e-05,1.343797422842052e-07,0.19341598612110186,2.399517249510391e-06,77,11,10,0.30151134457776363,1.0
2105,YGR113W,16,0,5,4,0.001154389509855734,2.8839538011876435e-06,0.221720993403182,7.212653905635854e-05,77,11,10,0.30151134457776363,1.0
2106,YBR233W-A,11,0,5,4,6.812979269281959e-07,3.702830191934003e-08,0.1872900106531181,7.474079567805447e-08,77,11,10,0.30151134457776363,1.0
2107,YKR037C,13,0,5,4,0.0005280831387062226,1.0823170080159167e-06,0.217242526495889,4.617671471495726e-05,77,11,10,0.30151134457776363,1.0
2108,YGL061C,11,0,5,4,6.812979269281959e-07,3.702830191934003e-08,0.1872900106531181,7.474079567805448e-08,77,11,10,0.30151134457776363,1.0
2109,YKL052C,13,0,5,4,8.560161701600477e-06,5.0912593542112124e-08,0.1885026186646872,6.754107720346747e-07,77,11,10,0.30151134457776363,1.0
2110,YDR320C-A,11,0,5,4,6.812979269281959e-07,3.702830191934003e-08,0.1872900106531181,7.47407956780545e-08,77,11,10,0.30151134457776363,1.0
2111,YBR107C,23,0,5,4,0.00017254983517134298,2.2720285717391483e-07,0.20363522965206932,4.651852893484382e-06,77,11,10,0.30151134457776363,1.0
2112,YKL138C-A,10,0,6,5,0.0,2.949531621834009e-08,0.18427736343479137,0.0,77,11,10,0.30151134457776363,1.0
2113,YGR134W,12,0,4,4,1.1722378991047606e-05,0.00011112860700824484,0.22215202177293936,1.435913808053027e-06,78,11,10,0.3102938213195501,1.0
2114,YCR093W,23,0,3,3,0.00287912307111006,0.00018931142336841403,0.2537189165186501,5.123968738175283e-05,78,11,10,0.3102938213195501,1.0
2115,YFL028C,12,0,4,4,4.986712444617555e-05,7.443245488694687e-05,0.22320425802041116,4.7027603673623505e-06,78,11,10,0.3102938213195501,1.0
2116,YNR052C,18,0,4,4,0.0003945345585213124,5.8937664469742997e-05,0.23556998556998557,1.2492414923182597e-05,78,11,9,0.28624513395965523,0.9090909090909091
2117,YNL288W,13,0,4,4,4.864550690486338e-05,0.000274601299241273,0.23088190726335994,5.0123436658915e-06,78,11,10,0.3102938213195501,1.0
2118,YER068W,18,0,4,4,0.000658047260074034,0.00037839647528922624,0.2458187684861522,3.646712459337592e-05,78,11,9,0.2862451339596552,0.9090909090909091
2119,YIL038C,11,0,4,4,3.436638087017599e-06,7.288547814257584e-05,0.22073594745991887,4.918135925041926e-07,78,11,10,0.3102938213195501,1.0
2120,YDL165W,15,0,4,4,5.873201664322664e-05,0.0003399406814828609,0.2336076046404661,5.217751634964364e-06,78,11,10,0.3102938213195501,1.0
2121,YPR072W,15,0,4,4,8.156728863482493e-05,0.0007443422085726164,0.23696215655780198,7.433576700621196e-06,78,11,10,0.3102938213195501,1.0
2122,YAL021C,22,0,4,4,0.0003165246372447983,0.00011997952012721883,0.23825905655459995,7.795377833100584e-06,78,11,10,0.3102938213195501,1.0
2123,YDR252W,32,0,4,4,0.001136936909837322,0.009059992150317006,0.25458089668615985,3.661287108361018e-05,78,11,8,0.25665035004092074,0.8333333333333334
2124,YHR215W,12,0,5,5,0.000488575721343296,2.7655140326093754e-09,0.17693052061157344,2.0454725175855693e-05,79,11,10,0.41949163183053595,1.0
2125,YBR296C,7,0,5,5,0.00019792116522916858,2.5872957593940952e-09,0.1839288588443586,1.674932286847689e-05,79,11,3,0.1801189221523566,0.5882352941176471
2126,YDR281C,3,0,6,6,0.0,3.8883741301007187e-11,0.15035195052957043,0.0,79,11,3,0.17590692661777133,0.5882352941176471
2127,YAR071W,10,0,5,5,0.00037633850933715463,2.748899600034658e-09,0.176916824708751,2.55350846400008e-05,79,11,9,0.3831508846733181,0.9090909090909091
2128,YJL012C,7,0,6,5,8.84492874416992e-05,8.404220142708137e-10,0.16945319740500464,1.3713067820418478e-05,79,11,6,0.32489873293490745,0.7142857142857143
2129,YBR093C,6,0,5,5,0.0006716598187748005,4.454701167086794e-09,0.18795230263157894,0.00017543353475461205,79,11,4,0.20362814388083317,0.625
2130,YML123C,14,0,5,4,0.0031404608920372317,1.2766362269053827e-07,0.20201529146594777,8.422437285441089e-05,79,11,8,0.37577715154023583,0.8333333333333334
2131,YHR136C,8,0,6,5,7.296894938839998e-05,8.453722085812572e-10,0.16945319740500464,6.726724921669885e-06,79,11,7,0.3482209806380885,0.7692307692307693
2132,YER072W,6,0,6,5,7.601200646350455e-05,8.237181155084456e-10,0.16944691577698695,1.588310582819498e-05,79,11,5,0.27409946142752006,0.6666666666666666
2133,YDR481C,5,0,6,6,6.585031987137521e-05,8.440626056342631e-11,0.15837433303305384,2.3015645780286487e-05,79,11,3,0.15380659742644082,0.5882352941176471
2134,YPL019C,8,0,5,5,0.0008892601347194642,2.588160239556223e-09,0.18395846748229233,0.00010695568630646478,79,11,6,0.32489873293490745,0.7142857142857143
2135,YNL068C,10,0,5,4,2.5393448875281294e-05,6.004739109508703e-07,0.23113875404530745,3.6984807262218256e-06,80,11,6,0.29866366416762113,0.7142857142857143
2136,YAL040C,15,0,5,4,0.0018276331026522694,1.0375854198934808e-06,0.23702359346642468,0.00011032845276561195,80,11,4,0.20230262724404605,0.625
2137,YIL131C,12,0,4,4,0.0007430575599479309,1.0742529890300945e-06,0.23735590403987952,6.474210709779263e-05,80,11,6,0.29866366416762113,0.7142857142857143
2138,YNR009W,3,0,5,5,0.0,4.7389919805284434e-08,0.20579892845887174,0.0,80,11,2,0.11673990942849787,0.5555555555555556
2139,YDL056W,13,0,5,4,0.0003360133243228847,1.4586116701402238e-06,0.23849525200876553,2.3633446643085556e-05,80,11,10,0.40251574599116946,1.0
2140,YER111C,22,0,5,4,0.001958404888547633,6.772252438132707e-06,0.2488838070347381,4.3864320759499594e-05,80,11,9,0.38773092764698325,0.9090909090909091
2141,YMR043W,23,0,5,4,0.0038148680144247313,6.949059763198668e-07,0.23466297037835618,5.8657028252913136e-05,80,11,6,0.30361277457119973,0.7142857142857143
2142,YDR146C,16,0,5,4,0.0008176308859508405,1.0129904060663149e-06,0.23757796257796257,5.078825142994259e-05,80,11,6,0.30361277457119973,0.7142857142857143
2143,YOR083W,9,0,5,4,5.105164669574371e-05,5.469920040631939e-07,0.2308935697327878,7.809121878130563e-06,80,11,4,0.20230262724404605,0.625
2144,YLR182W,22,0,4,4,0.0015518973061046896,2.1383954777671088e-06,0.24954959873341703,4.108069282635178e-05,80,11,10,0.40251574599116946,1.0
2145,YLR131C,11,0,5,4,0.0008537145169392418,6.034165885285033e-07,0.23204223564647952,9.512309831310517e-05,80,11,5,0.2595853644133086,0.6666666666666666
2146,YDR407C,18,0,4,4,0.0003268308376304921,7.578034464713005e-07,0.22654507607672103,1.7670594555031773e-05,81,11,10,0.30151134457776363,1.0
2147,YOR115C,15,0,4,4,3.600068474420715e-05,6.193895124794633e-07,0.21867674496483758,2.7970284730509528e-06,81,11,10,0.30151134457776363,1.0
2148,YDR108W,13,0,4,4,2.1936455557972325e-05,1.6339630283217377e-07,0.21020924350425385,2.038812285311158e-06,81,11,10,0.30151134457776363,1.0
2149,YML077W,17,0,4,4,0.0004013440630834612,3.6219278204113015e-06,0.23815974574063462,2.6520580889832465e-05,81,11,10,0.30151134457776363,1.0
2150,YDR246W,14,0,4,4,2.857022795912795e-05,5.536093727258401e-07,0.2168303211422608,2.5261151428814347e-06,81,11,10,0.30151134457776363,1.0
2151,YEL048C,10,0,5,5,0.0,7.187073120399076e-08,0.19629820493000086,0.0,81,11,10,0.30151134457776363,1.0
2152,YGR166W,11,0,5,4,6.72845750841001e-06,1.3765087095761408e-07,0.20793340308420144,8.557823623313996e-07,81,11,10,0.30151134457776363,1.0
2153,YMR218C,16,0,4,4,4.523938175490009e-05,6.83520989757431e-07,0.21881282910483485,3.069790660569582e-06,81,11,10,0.30151134457776363,1.0
2154,YDR472W,14,0,4,4,2.7366971611399465e-05,5.148518934276979e-07,0.21749060284531568,2.449123688730419e-06,81,11,10,0.30151134457776363,1.0
2155,YBR254C,16,0,4,4,4.792722170426534e-05,7.909455824012466e-07,0.2184781569639614,3.4819489702750494e-06,81,11,10,0.30151134457776363,1.0
2156,YKR068C,23,0,4,4,0.0005548161954371971,3.918519420144428e-06,0.240642274282706,2.155783876907315e-05,81,11,10,0.30151134457776363,1.0
2157,YOL149W,19,0,3,4,0.0003392419144379518,0.00016843148233264426,0.23985936926063914,1.8014749468382013e-05,82,10,8,0.3198451659530497,0.9
2158,YBR094W,3,0,4,5,6.675288934732122e-05,4.5420520500119716e-06,0.207602870378781,0.00010527431956356193,82,10,2,0.08838445293801023,0.5625
2159,YER165W,46,0,3,3,0.006941202299003055,0.0018014752546123194,0.27268388713237485,3.372619202516987e-05,82,10,7,0.3082776655775695,0.8181818181818182
2160,YJL124C,25,0,3,3,0.00016968929631017385,0.0002240784681626304,0.2428541068961853,9.468281628537097e-06,82,10,8,0.34529147653967546,0.9
2161,YNL118C,22,0,3,4,0.000519528932866106,0.0001844078095413706,0.2452516364416783,2.2068328806370443e-05,82,10,8,0.34529147653967546,0.9
2162,YGL173C,50,0,3,4,0.002503080031689302,0.004255450347194279,0.2711472298018745,2.437350244187474e-05,82,10,8,0.34529147653967546,0.9
2163,YPR129W,15,0,4,4,0.00011166551779158505,0.00026174612227378423,0.24036388494504918,1.4193182430870736e-05,82,10,7,0.3094776801725857,0.8181818181818182
2164,YDL160C,37,0,3,3,0.002008315995217557,0.0005791289689838546,0.2532550279793894,2.0125300591541517e-05,82,10,8,0.3452914765396755,0.9
2165,YMR080C,26,0,3,4,0.0005241670563406444,0.0010533201227922774,0.2585114806017419,1.768257894713103e-05,82,10,7,0.3094776801725857,0.8181818181818182
