,cluster,protein
918,20,4932.YPL183W-A
919,20,4932.YPR100W
920,20,4932.YGL107C
921,20,4932.YHR038W
922,20,4932.YNR022C
923,20,4932.YJL096W
924,20,4932.YGR150C
925,20,4932.YKR006C
926,20,4932.YKL011C
927,20,4932.YMR225C
928,20,4932.YPR099C
929,21,4932.YER025W
930,21,4932.YDR283C
931,21,4932.YJR007W
932,21,4932.YPL237W
933,21,4932.YHR115C
934,21,4932.YNL116W
935,21,4932.YLR291C
936,21,4932.YDR211W
937,21,4932.YGR083C
938,21,4932.YKR026C
939,21,4932.YOR260W
940,22,4932.YLR167W
941,22,4932.YLL039C
942,22,4932.YDR177W
943,22,4932.YDR059C
944,22,4932.YML088W
945,22,4932.YHL013C
946,22,4932.YLR436C
947,23,4932.YJR064W
948,23,4932.YDL134C
949,23,4932.YDL188C
950,23,4932.YMR028W
951,23,4932.YIL142W
952,23,4932.YHR075C
953,23,4932.YFL033C
954,23,4932.YGL190C
955,23,4932.YAL016W
956,23,4932.YDR075W
957,23,4932.YNL201C
958,23,4932.YPL152W
959,23,4932.YML109W
960,23,4932.YMR273C
961,23,4932.YDR435C
962,23,4932.YIL153W
963,23,4932.YOR073W
964,23,4932.YOR014W
965,23,4932.YNL217W
966,23,4932.YPR040W
967,23,4932.YGR161C
968,23,4932.YNR032W
969,23,4932.YNL157W
970,23,4932.YHR132W-A
971,24,4932.YPR080W
972,25,4932.YDL143W
973,25,4932.YJL008C
974,25,4932.YDR212W
975,25,4932.YDR188W
976,25,4932.YJL111W
977,25,4932.YJL014W
978,25,4932.YML094W
979,25,4932.YNL153C
980,25,4932.YLR200W
981,25,4932.YEL003W
982,25,4932.YJL179W
983,25,4932.YGR078C
984,25,4932.YDR183W
985,25,4932.YFL023W
986,25,4932.YMR074C
987,26,4932.Q0045
988,26,4932.YML120C
989,26,4932.Q0065
990,26,4932.YDR119W-A
991,26,4932.YEL024W
992,26,4932.Q0275
993,26,4932.YBL045C
994,26,4932.YLR395C
995,26,4932.YGL187C
996,26,4932.YIL111W
997,26,4932.YHR051W
998,26,4932.YNR018W
999,26,4932.Q0120
1000,26,4932.YFR033C
1001,26,4932.Q0050
1002,26,4932.YMR256C
1003,26,4932.Q0105
1004,26,4932.YDR529C
1005,26,4932.Q0250
1006,26,4932.YHR001W-A
1007,26,4932.YLR038C
1008,26,4932.Q0070
1009,26,4932.YDL067C
1010,26,4932.YPR191W
1011,26,4932.YMR145C
1012,26,4932.YDL085W
1013,26,4932.YNL052W
1014,26,4932.YGL191W
1015,26,4932.YGR183C
1016,26,4932.YJL166W
1017,26,4932.YOR065W
1018,26,4932.Q0060
1019,26,4932.YKL141W
1020,26,4932.YEL039C
1021,26,4932.YDR178W
1022,26,4932.YJR048W
1023,26,4932.YLL041C
1024,26,4932.YJL003W
1025,26,4932.YKL148C
1026,26,4932.YPL132W
1027,26,4932.YJL045W
1028,26,4932.YLR163C
1029,26,4932.Q0055
1030,26,4932.YGL226W
1031,26,4932.YMR118C
1032,26,4932.YBL030C
1033,26,4932.YHR116W
1034,26,4932.YHR162W
1035,26,4932.YGR243W
1036,26,4932.YML030W
1037,26,4932.YBR120C
1038,26,4932.YGR174C
1039,26,4932.YLR164W
1040,26,4932.YPR021C
1041,26,4932.YDL069C
1042,26,4932.YIR021W
1043,26,4932.YPR010C-A
1044,26,4932.YEL059C-A
1045,26,4932.YDR379C-A
1046,27,4932.YPL172C
1047,27,4932.YER141W
1048,27,4932.YDR305C
1049,28,4932.YLR067C
1050,28,4932.YFL036W
1051,28,4932.YDL044C
1052,29,4932.YJL062W-A
1053,29,4932.YML129C
1054,29,4932.YLR203C
1055,29,4932.YGR112W
1056,29,4932.YIL157C
1057,29,4932.YBR024W
1058,29,4932.YBR037C
1059,29,4932.YGR021W
1060,29,4932.YPL189C-A
1061,30,4932.Q0130
1062,30,4932.Q0085
1063,30,4932.Q0160
1064,30,4932.YDL185W
1065,30,4932.Q0080
1066,30,4932.YEL051W
1067,30,4932.YOR332W
1068,30,4932.YHR039C-A
1069,30,4932.YKL016C
