,cluster,protein
684,34,YGR084C
685,34,YPR166C
686,34,YEL050C
687,34,YMR286W
688,34,YNL177C
689,34,YGR076C
690,34,YNL185C
691,34,YNR037C
692,34,YGR165W
693,34,YPL118W
694,34,YBL038W
695,34,YDR347W
696,34,YLR312W-A
697,34,YNL081C
698,34,YHR147C
699,34,YDR494W
700,34,YKL138C
701,34,YBR282W
702,34,YBR122C
703,34,YPR099C
704,34,YCR071C
705,34,YML025C
706,34,YGL129C
707,34,YJL063C
708,34,YPL173W
709,34,YGR220C
710,34,YKR085C
711,34,YER050C
712,34,YMR024W
713,34,YGL107C
714,34,YBR251W
715,34,YNR036C
716,34,YPL013C
717,34,YPR100W
718,35,YPR041W
719,35,YER025W
720,35,YPL237W
721,35,YJR007W
722,36,YLR167W
723,36,YKL090W
724,36,YER144C
725,36,YLL039C
726,37,YJR064W
727,38,YPR080W
728,39,YDL143W
729,39,YIL142W
730,39,YJL111W
731,39,YJL008C
732,39,YJL014W
733,40,Q0250
734,40,Q0060
735,40,Q0045
736,40,Q0070
737,40,Q0050
738,40,Q0065
739,40,Q0275
740,41,YNL052W
741,41,YPR191W
742,41,YJL166W
743,41,YPR021C
744,41,YHR116W
745,41,YDL067C
746,41,YGL187C
747,41,YNR018W
748,41,YDR529C
749,41,YIL111W
750,41,YMR145C
751,41,YLR038C
752,41,YJR048W
753,41,YHR001W-A
754,41,YDR375C
755,41,YHR051W
756,41,YFR033C
757,41,YML030W
758,41,YBL045C
759,41,YGL226W
760,41,YDL085W
761,41,YGR183C
762,41,Q0120
763,41,YML120C
764,41,YDR119W-A
765,41,YOR065W
766,41,YPR010C-A
767,41,YEL024W
768,41,YGL191W
769,41,YJL003W
770,41,Q0105
771,41,YMR256C
772,41,YLR395C
773,42,YKL087C
774,42,YBR037C
775,42,YPL172C
776,42,YBR024W
777,42,YER141W
778,43,YLR067C
779,44,YPL189C-A
780,44,YIL157C
781,44,YJL062W-A
782,44,YGR112W
783,44,YML129C
784,44,YLR203C
785,45,YOR332W
786,45,YBR127C
787,45,YPL078C
788,45,YOL077W-A
789,45,YBL030C
790,45,Q0080
791,45,YEL051W
792,45,YBL099W
793,45,YBR039W
794,45,YPR020W
795,45,YDL004W
796,45,YML081C-A
797,45,YHR039C-A
798,45,YDR377W
799,45,YPL271W
800,45,YDR298C
801,45,YJR121W
802,45,YDL185W
803,45,YKL016C
804,45,YDR322C-A
805,45,YGR020C
806,45,YMR054W
807,45,Q0130
808,46,Q0055
809,46,Q0110
810,47,Q0085
811,48,Q0075
812,48,YIR021W
813,48,Q0115
814,49,YPL132W
815,49,YLL018C-A
816,49,YLL009C
817,49,YJR034W
818,50,YDR197W
819,50,YDL069C
820,51,YLL041C
821,51,YDR379C-A
822,51,YLR164W
823,51,YOL071W
824,51,YMR118C
825,51,YJL045W
826,51,YKL148C
827,51,YDR178W
828,51,YKL141W
829,52,YEL039C
830,53,YGR174C
831,53,YPL215W
832,53,YBR120C
833,54,YOR266W
834,54,YDL107W
835,54,YGR062C
836,55,YEL059C-A
837,55,YDR231C
838,56,YLR163C
839,56,YHR024C
840,57,YDR296W
841,57,YKL011C
842,58,YGR270W
843,58,YBL002W
844,58,YBR009C
845,58,YBR010W
846,58,YBR195C
847,58,YOL054W
848,58,YBL052C
849,58,YNL246W
850,58,YDR225W
851,58,YNL030W
852,58,YLL022C
853,58,YEL056W
854,58,YPL001W
855,58,YDR224C
856,58,YER051W
857,58,YPL127C
858,58,YNL031C
859,58,YDL139C
860,58,YGL060W
861,58,YBL003C
862,59,YBR166C
863,60,YLR357W
864,60,YGR056W
865,60,YBL006C
866,60,YFL049W
867,60,YGR275W
868,60,YPR034W
869,60,YNR023W
870,60,YLR033W
871,60,YOR290C
872,60,YDR303C
873,60,YML127W
874,60,YIL126W
875,60,YDR073W
876,60,YLR321C
877,60,YJL176C
878,60,YMR091C
879,60,YHR056C
880,60,YBR289W
881,60,YKR008W
882,60,YCR052W
883,60,YCR020W-B
884,60,YHL025W
885,60,YFR037C
886,60,YMR033W
887,61,YCR053W
888,61,YHR025W
889,61,YJR139C
890,62,YDR301W
891,62,YKL059C
892,62,YLR115W
893,62,YOR250C
894,62,YPR107C
895,62,YLR277C
896,62,YNL317W
897,62,YAL043C
898,62,YGL044C
899,62,YJR093C
900,63,YPL138C
901,63,YDR469W
902,63,YBR258C
903,63,YAR003W
904,63,YBR175W
905,63,YLR015W
906,63,YHR119W
907,64,YDR359C
908,64,YNR035C
909,64,YNL243W
910,64,YDL029W
911,64,YHR114W
912,64,YFL024C
913,64,YOR213C
914,64,YML041C
915,64,YLR399C
916,64,YIL159W
917,64,YEL018W
918,64,YLR052W
919,64,YGR002C
920,64,YLR370C
921,64,YNL059C
922,64,YOR189W
923,64,YDR129C
924,64,YOR239W
925,64,YEL044W
926,64,YNL107W
927,64,YNL136W
928,64,YOR181W
929,64,YOR141C
930,64,YIL138C
931,64,YOR367W
932,64,YGL150C
933,64,YOR122C
934,64,YJL081C
935,64,YLR337C
936,64,YGR136W
937,64,YPR154W
938,64,YLR385C
939,64,YNL215W
940,64,YFL013C
941,64,YIL062C
942,64,YAL011W
943,64,YKL013C
944,64,YOR244W
945,64,YNL138W
946,64,YDR181C
947,64,YLL050C
948,64,YGR080W
949,64,YFL039C
950,64,YDR334W
951,64,YIL034C
952,64,YCR088W
953,64,YDR485C
954,64,YJR065C
955,64,YNL079C
956,64,YLR085C
957,64,YER092W
958,64,YKL129C
959,64,YBR231C
960,64,YJL020C
961,64,YMR092C
962,64,YDL146W
963,64,YDR063W
964,64,YMR109W
965,64,YBR234C
966,64,YLR429W
967,65,YDL087C
968,65,YLR298C
969,65,YFR005C
970,65,YKL012W
971,65,YNL138W-A
972,65,YPL151C
973,65,YLR275W
974,65,YKL173W
975,65,YIL061C
976,65,YBR237W
977,65,YPL064C
978,65,YGR013W
979,65,YLR323C
980,65,YNR011C
981,65,YBL074C
982,65,YDR243C
983,65,YDR240C
984,65,YIR005W
985,65,YDR473C
986,65,YPR178W
987,65,YER172C
988,65,YMR288W
989,65,YLR147C
990,65,YKR086W
991,65,YFL017W-A
992,65,YNL245C
993,65,YGR091W
994,65,YGR074W
995,65,YDR378C
996,65,YGR278W
997,65,YLR117C
998,65,YIR009W
999,65,YGR075C
1000,65,YMR268C
1001,65,YKL074C
1002,65,YDL030W
1003,65,YBL026W
1004,65,YER146W
1005,65,YDL098C
1006,65,YLR016C
1007,65,YDR416W
1008,65,YOR308C
1009,65,YGR129W
1010,65,YPR094W
1011,65,YBR055C
1012,65,YCR063W
1013,65,YER112W
1014,65,YML049C
1015,65,YML046W
1016,65,YOR319W
1017,65,YLR438C-A
1018,65,YNL286W
1019,65,YJL203W
1020,65,YER029C
1021,65,YHR165C
1022,65,YDR235W
1023,65,YDL043C
1024,65,YOR159C
1025,65,YGL174W
1026,65,YPR182W
1027,65,YBR065C
1028,65,YJR022W
1029,65,YDR088C
1030,65,YDR482C
1031,65,YHR156C
1032,65,YPR082C
1033,65,YKL183W
1034,65,YDR163W
1035,65,YGR006W
1036,65,YPL213W
1037,65,YNL147W
1038,65,YMR240C
1039,65,YBR152W
1040,66,YGR208W
1041,66,YOR184W
1042,67,YPL178W
1043,67,YMR125W
1044,67,YPR057W
1045,68,YMR201C
1046,69,YMR061W
1047,69,YBL051C
1048,70,YGL246C
1049,70,YOR048C
1050,70,YDR370C
1051,71,YJL168C
1052,71,YJR119C
1053,71,YDR440W
1054,72,YDR228C
1055,72,YOL123W
1056,72,YNL222W
1057,73,YHR033W
1058,73,YDR300C
1059,73,YOR323C
1060,73,YLR438W
1061,73,YER023W
1062,73,YHR037W
1063,74,YMR275C
1064,74,YML111W
1065,74,YPR030W
1066,74,YKR021W
1067,74,YGR055W
1068,74,YOR322C
1069,74,YLR392C
1070,74,YMR171C
1071,74,YGR068C
1072,74,YPL176C
1073,74,YFR022W
1074,74,YJL084C
1075,74,YER125W
1076,74,YOR018W
1077,74,YBL101C
1078,74,YOR138C
1079,74,YBR021W
1080,75,YMR100W
1081,75,YGL058W
1082,75,YPL055C
1083,76,YER151C
1084,76,YNR051C
1085,77,YDL232W
1086,77,YEL002C
1087,77,YPL094C
1088,77,YDR086C
1089,77,YER087C-B
1090,77,YER019C-A
1091,77,YLR378C
1092,77,Q0160
1093,78,YMR138W
1094,78,YOR349W
1095,78,YKL079W
1096,78,YFL037W
1097,78,YNL148C
1098,78,YPL241C
1099,78,YOR265W
1100,78,YML085C
1101,78,YML124C
1102,78,YER007W
1103,78,YER184C
1104,79,YOR262W
1105,79,YDR527W
1106,80,YDR297W
1107,80,YBR183W
1108,80,YHL003C
1109,80,YOR171C
1110,80,YKR053C
1111,80,YER019W
1112,80,YLR260W
1113,80,YDR294C
1114,80,YBR265W
1115,80,YKL008C
1116,80,YPL087W
1117,80,YMR298W
1118,80,YJL134W
1119,81,YDR541C
1120,81,YDL114W
1121,82,YNL128W
1122,82,YKL212W
1123,82,YBR058C-A
1124,82,YNL267W
1125,82,YHR073W
1126,82,YDR372C
1127,82,YLR350W
1128,82,YGR038W
1129,82,YOL065C
1130,82,YMR296C
1131,82,YJR110W
1132,82,YDR062W
1133,82,YJL100W
1134,82,YPL145C
1135,83,YBR287W
1136,83,YBR283C
1137,84,YDL020C
1138,84,YLR024C
1139,84,YGL017W
1140,85,YBR216C
1141,85,YML007W
1142,85,YIR037W
1143,86,YBR173C
1144,86,YFR052W
1145,86,YDR394W
1146,86,YOL038W
1147,86,YGL011C
1148,86,YGL048C
1149,86,YER021W
1150,86,YKL206C
1151,86,YPR108W
1152,86,YKL145W
1153,86,YGR232W
1154,86,YLR199C
1155,86,YIL075C
1156,86,YBR272C
1157,86,YFR004W
1158,86,YHR200W
1159,86,YML092C
1160,86,YPR103W
1161,86,YHR027C
1162,86,YHL030W
1163,86,YGR135W
1164,86,YIL007C
1165,86,YOR259C
1166,86,YLR421C
1167,86,YOR261C
1168,86,YBR295W
1169,86,YJL001W
1170,86,YMR314W
1171,86,YER094C
1172,86,YOR362C
1173,86,YOR117W
1174,86,YDR363W-A
1175,86,YFL007W
1176,86,YGL004C
1177,86,YOR157C
1178,86,YGR253C
1179,86,YDL007W
1180,86,YDL147W
1181,86,YBL041W
1182,86,YFR050C
1183,86,YDL097C
1184,86,YPL144W
1185,86,YDR427W
1186,86,YER012W
1187,86,YLR021W
1188,87,YKL203C
1189,87,YNL006W
1190,87,YBR270C
1191,87,YOL078W
1192,87,YHR186C
1193,87,YER093C
1194,87,YBR028C
1195,87,YJL058C
1196,87,YPL180W
1197,87,YMR068W
1198,87,YJR066W
1199,88,YDR466W
1200,88,YBL105C
1201,89,YCR021C
1202,89,YNL270C
1203,89,YCR027C
1204,90,YDL047W
1205,91,YHR075C
1206,91,YDL188C
1207,91,YIL153W
1208,91,YDR075W
1209,91,YPL152W
1210,91,YPR040W
1211,91,YAL016W
1212,91,YMR028W
1213,91,YDL134C
1214,91,YGR161C
1215,91,YNR032W
1216,91,YDR435C
1217,92,YGL230C
1218,92,YOR260W
1219,92,YDR283C
1220,92,YGR083C
1221,92,YDR211W
1222,92,YKR026C
1223,92,YLR291C
1224,93,YHR206W
1225,93,YGR249W
1226,93,YGL073W
1227,93,YJR147W
1228,94,YLR423C
1229,94,YOR152C
1230,94,YMR159C
1231,94,YDL149W
1232,94,YLR431C
1233,94,YOL083W
1234,94,YJL178C
1235,94,YGL180W
1236,94,YPL149W
1237,94,YJL185C
1238,94,YPR185W
1239,94,YCR032W
1240,94,YBL078C
1241,94,YBR217W
1242,94,YNL223W
1243,94,YPR049C
1244,94,YLR312C
1245,94,YKR051W
1246,94,YPL166W
1247,94,YDR022C
1248,94,YPL100W
1249,95,YGR099W
1250,95,YPL235W
1251,95,YHR034C
1252,95,YKL033W
1253,95,YPL193W
1254,95,YPR085C
1255,95,YCR060W
1256,95,YJR136C
1257,95,YHR040W
1258,95,YDR190C
1259,96,YBR077C
1260,96,YML121W
1261,96,YGL023C
1262,96,YGR163W
1263,96,YCR075W-A
1264,97,YNL047C
1265,97,YIL105C
1266,98,YCL037C
1267,98,YOR204W
1268,98,YOL139C
1269,98,YGL064C
1270,98,YDR515W
1271,98,YKR059W
1272,98,YPL119C
1273,98,YJL138C
1274,98,YOR276W
1275,99,YMR103C
1276,99,YMR104C
1277,100,YOR005C
1278,100,YMR156C
1279,100,YMR137C
1280,100,YLR265C
1281,100,YGL090W
1282,100,YCR014C
1283,100,YMR284W
1284,100,YMR106C
1285,101,YHR057C
1286,101,YLR179C
1287,101,YML078W
1288,101,YNL135C
1289,101,YGR037C
1290,102,YFR010W
1291,103,YJL095W
1292,104,YNR058W
1293,104,YNR057C
1294,104,YGR286C
1295,104,YJR155W
1296,104,YJR154W
1297,104,YNR056C
1298,104,YGR065C
1299,105,YDL205C
1300,105,YDR232W
1301,105,YDR047W
1302,105,YGL040C
1303,105,YDR044W
1304,105,YOR176W
1305,105,YLR205C
1306,105,YOR278W
1307,106,YHR122W
1308,106,YIL003W
1309,106,YNL240C
1310,106,YPR048W
1311,106,YIL128W
1312,106,YDR267C
1313,106,YGL091C
1314,107,YOR295W
1315,107,YLR141W
1316,107,YBL025W
1317,107,YML043C
1318,107,YMR270C
1319,107,YJL025W
1320,107,YBL014C
1321,108,YEL009C
1322,108,YIL036W
1323,108,YDR034C
1324,109,YDR395W
1325,109,YLR347C
1326,109,YOR160W
1327,109,YNL189W
1328,109,YMR308C
1329,109,YBR017C
1330,109,YDR335W
1331,109,YDR458C
1332,109,YER110C
1333,109,YPL125W
1334,109,YIR011C
1335,109,YJR132W
1336,109,YGL241W
1337,109,YGL016W
1338,110,YHR099W
1339,111,YOL012C
1340,112,YBR019C
1341,112,YBR018C
1342,112,YBR020W
1343,112,YML051W
1344,112,YLR081W
1345,112,YDR009W
1346,112,YPL248C
1347,113,YLR244C
1348,113,YBL091C
1349,113,YNR029C
1350,113,YHR112C
1351,114,YHR013C
1352,114,YMR069W
1353,114,YPR051W
1354,114,YOR253W
1355,114,YDL040C
1356,114,YMR185W
1357,114,YOL076W
1358,114,YCR020C-A
1359,114,YEL053C
1360,114,YPR131C
1361,115,YFR009W
