,protein,deg,closeness,betweeness,eigenvector,bridging,clustering_coefficient,cluster,cluster_size
2528,4932.YDL133C-A,1,0.2388998610196767,0.0,0.0004052529532392066,0.0,0.0,18,167
2529,4932.YBL054W,19,0.26672111065741116,0.0013161943290701595,0.0007772343920506573,6.930827515942568e-05,0.4853801169590643,100,28
2530,4932.YLR068W,3,0.24560084223191458,4.9298486529918746e-08,0.0005042164990080778,5.928519365192259e-07,0.3333333333333333,13,207
2531,4932.YOL144W,9,0.25661978470967234,5.323903303613263e-07,0.0016859424204723247,5.053832838736971e-07,0.75,13,207
2532,4932.YPR204W,1,0.23375322072716861,0.0,0.00015085201341158498,0.0,0.0,13,207
2533,4932.YLR099W-A,3,0.20401024423761635,8.399417931499223e-05,9.804655372582658e-08,9.024168025577678e-05,0.3333333333333333,147,40
2534,4932.YKR035W-A,15,0.22104906937394248,0.0002577797234256304,1.2047283327639485e-05,1.2795068480117332e-05,0.7047619047619048,383,23
2535,4932.YNL265C,13,0.21990304336116348,0.00015946680600557783,1.7476166127006988e-06,1.0108858232209946e-05,0.6794871794871795,383,23
2536,4932.YDL124W,8,0.2497705720403793,0.0012435263766519243,3.2965508182057265e-06,9.088369342093579e-05,0.42857142857142855,432,1
2537,4932.YEL060C,3,0.24089098687121993,2.2199229979118098e-05,8.052189594111782e-07,3.431302298802772e-05,0.6666666666666666,390,7
2538,4932.YER150W,7,0.24889498552049993,0.0,2.9499875695498233e-06,0.0,1.0,433,3
2539,4932.YHR138C,2,0.23508241560498092,0.0,6.336153857734703e-07,0.0,1.0,124,71
2540,4932.YJL161W,9,0.24090875562440067,0.0019360431001701054,7.9578304385862e-07,0.00020673600659882357,0.4444444444444444,386,7
2541,4932.YKL091C,5,0.2432593475346343,2.5875714524421273e-06,8.428141393152705e-07,3.6755620410498837e-06,0.9,124,71
2542,4932.YNL274C,14,0.2543613707165109,0.0005355503710962659,1.0805912366323508e-06,6.225495565262801e-05,0.4175824175824176,124,71
2543,4932.YNL200C,9,0.25442081483212586,0.0004694540905634068,3.1209513753915606e-06,0.00017295744734961696,0.5833333333333334,124,71
2544,4932.YLR270W,10,0.26796849360026254,0.00094923606771307,2.81149799062679e-05,0.00034745064696182153,0.5333333333333333,124,71
2545,4932.YLR183C,10,0.24978967495219886,6.833943310193577e-05,3.6711088696105348e-06,1.711106365353702e-05,0.7333333333333333,100,28
2546,4932.YAR042W,1,0.1791159372600636,0.0,3.9306855230299425e-10,0.0,0.0,239,3
2547,4932.YHR195W,3,0.2181842474447191,0.0006315877525036466,6.432136077331701e-08,0.00016740880186843642,0.0,434,5
2548,4932.YIL101C,3,0.22320940404592673,1.7715489275536987e-06,9.346506678899142e-08,2.356298987824789e-06,0.3333333333333333,124,71
2549,4932.YMR251W-A,2,0.2111865502748141,0.0,4.800639012067639e-08,0.0,1.0,124,71
2550,4932.YDR411C,7,0.2521034349671941,4.2667667320837596e-05,6.417770540764886e-06,1.4929032715714478e-05,0.7142857142857143,62,87
2551,4932.YLR455W,5,0.24027072758037224,0.0,1.4070196850258762e-06,0.0,1.0,9,110
2552,4932.YOR109W,18,0.26055045871559634,0.0004402188366439591,6.162741890804985e-06,2.433648189406029e-05,0.49019607843137253,59,19
2553,4932.YNL106C,22,0.2613845538215286,0.0005940606392404787,6.27630035652916e-06,2.285928718435261e-05,0.47619047619047616,59,19
2554,4932.YGR007W,4,0.19507824632660375,4.9832888700641635e-06,7.2988311270914534e-09,3.0596713295718605e-06,0.8333333333333334,267,49
2555,4932.YHR123W,17,0.22697894224755022,0.00042379858521656165,3.981498027506958e-08,1.6398804808328855e-05,0.4852941176470588,267,49
2556,4932.YNL130C,13,0.21754479451142344,0.00020800520842164644,1.964560287399066e-08,1.400313994552269e-05,0.5128205128205128,267,49
2557,4932.YHR115C,1,0.2277704163470256,0.0,8.718666354194659e-08,0.0,0.0,21,11
2558,4932.YAL021C,22,0.26230824833346716,0.0004558773682450318,0.00011999073357698387,1.1022646608346385e-05,0.38961038961038963,309,16
2559,4932.YCR093W,22,0.28350694444444446,0.0024467152743638506,0.0001896670277737803,5.161940589182853e-05,0.3116883116883117,309,16
2560,4932.YDL165W,15,0.25680138386538764,7.561643518253866e-05,0.00033941131813143376,6.597201968040961e-06,0.6285714285714286,309,16
2561,4932.YFL028C,12,0.24422343528004187,8.72518925953889e-05,7.443171622752952e-05,7.906275106465933e-06,0.6818181818181818,309,16
2562,4932.YGR134W,12,0.24251874953590258,1.5416974805493978e-05,0.0001111709539092689,1.852361861502501e-06,0.7424242424242424,309,16
2563,4932.YIL038C,11,0.24169318434100495,6.538407061715227e-06,7.302611294290523e-05,9.180886595490446e-07,0.9090909090909091,309,16
2564,4932.YNL288W,13,0.2535320602390933,6.236255377663782e-05,0.00027410967923745396,6.322152730176061e-06,0.6794871794871795,309,16
2565,4932.YNR052C,17,0.25863161229014886,0.0002520883414963908,5.878064942760273e-05,1.0261733197172433e-05,0.47058823529411764,309,16
2566,4932.YML001W,41,0.25922692277164855,0.0026553580551014013,4.696017860872812e-06,1.8022042243956063e-05,0.24390243902439024,332,19
2567,4932.YAL002W,18,0.23567614374368595,0.00014248073666123942,3.5508252140569593e-06,7.770167514558047e-06,0.5555555555555556,332,19
2568,4932.YBR080C,33,0.26142639878331864,0.0013924593556904708,1.4932948429962122e-05,3.8319720720771695e-05,0.5075757575757576,263,31
2569,4932.YBR131W,4,0.21779141104294478,3.78072384553213e-07,1.3976271448180476e-07,5.5327831983313e-07,0.8333333333333334,332,19
2570,4932.YDL234C,3,0.2164060429366552,4.897152577557867e-06,1.1398578635262893e-07,4.104318390839586e-06,0.3333333333333333,131,23
2571,4932.YDR229W,1,0.20587493696419568,0.0,2.8699822191169296e-08,0.0,0.0,332,19
2572,4932.YDR323C,17,0.2465277777777778,0.0002876475056470833,4.603543423403334e-06,1.909355301263239e-05,0.5220588235294118,332,19
2573,4932.YDR495C,13,0.22133369476822987,1.3665496431826484e-06,2.794054352281992e-07,1.6398797702141116e-07,0.8461538461538461,332,19
2574,4932.YER136W,25,0.2668300653594771,0.001873091389480331,1.3862222250261515e-05,3.053512060603412e-05,0.26,384,4
2575,4932.YGL095C,33,0.24902783072817386,0.0006141204500308472,6.940243691712434e-06,1.2192402180483484e-05,0.48484848484848486,332,19
2576,4932.YGL124C,17,0.24016471799397016,0.00020487786292790208,3.584254484749413e-06,1.2059020025023985e-05,0.4485294117647059,332,19
2577,4932.YGL212W,29,0.24436962214739993,0.00012569913946338198,3.632482688901927e-06,3.735276032211493e-06,0.6182266009852216,263,31
2578,4932.YHR012W,13,0.23410508207296968,0.000457530928660214,3.3043504644737997e-06,1.9165802476229212e-05,0.3974358974358974,437,13
2579,4932.YJL053W,13,0.2181842474447191,0.0001550241235263481,1.8408982580611186e-07,8.554322101569561e-06,0.358974358974359,437,13
2580,4932.YJL154C,18,0.24973237498088394,0.002351030144258203,8.317923106326e-06,6.250579420489475e-05,0.24836601307189543,437,13
2581,4932.YKL196C,37,0.24952249980899993,0.00029587834878799866,4.25675518611754e-06,5.363251205381003e-06,0.5375375375375375,263,31
2582,4932.YLR093C,30,0.24567474048442905,6.16518705093583e-05,3.794456166193981e-06,1.9627313421051797e-06,0.6942528735632184,263,31
2583,4932.YLR396C,27,0.24277112911618226,0.00022979998775132936,1.1257260335407852e-06,6.794404197625193e-06,0.47863247863247865,332,19
2584,4932.YOR370C,25,0.2668300653594771,0.0016920134555590957,1.3819256541719088e-05,2.7128496841286705e-05,0.2833333333333333,384,4
2585,4932.YOR070C,8,0.23466015232073573,7.641433041803103e-05,3.3460196309017303e-07,1.1210642031025115e-05,0.32142857142857145,131,23
2586,4932.YPR176C,4,0.263514603840568,2.1073715221289305e-05,1.0139687034373068e-05,5.3330870360016385e-05,0.8333333333333334,131,23
2587,4932.YMR197C,36,0.24641617624867965,0.0002667645825653422,3.983119970502008e-06,4.92778168034223e-06,0.5507936507936508,263,31
2588,4932.YOR089C,19,0.24565626175253855,0.0002743013259319292,4.572999589801577e-06,1.5196669205702629e-05,0.5087719298245614,332,19
2589,4932.YPL045W,18,0.26247689463955637,0.0007317864702489629,1.031706352576593e-05,5.3014439840982684e-05,0.6797385620915033,332,19
2590,4932.YMR231W,19,0.23136865967696232,0.00012220700454389664,4.7038657226509206e-07,6.646374039734286e-06,0.6374269005847953,332,19
2591,4932.YDL058W,20,0.268961541628922,0.0006968656812823454,4.4517567305260945e-06,2.4409805973991045e-05,0.41578947368421054,131,23
2592,4932.YDR189W,23,0.28213545266067724,0.0008326459812855562,1.636803110351638e-05,4.1815982530663504e-05,0.5059288537549407,263,31
2593,4932.YOR216C,2,0.22137870263675186,0.0,8.827825441455138e-08,0.0,1.0,439,8
2594,4932.YLR026C,40,0.275867894247825,0.0018751050338524438,7.679773615151977e-06,2.3613710160921896e-05,0.4897435897435897,263,31
2595,4932.YNL267W,19,0.26544213263979194,0.0016530667794496647,4.023726668251203e-06,5.177534835316782e-05,0.29239766081871343,59,19
2596,4932.YPL145C,3,0.21623411016949154,2.726397715213512e-05,5.80750536090166e-08,1.5140329691999877e-05,0.6666666666666666,59,19
2597,4932.YIL010W,4,0.2264281752634498,6.021158605198534e-07,2.1654811719625488e-07,4.940221295990383e-07,0.5,198,17
2598,4932.YJL204C,10,0.24838390752148454,0.00045736301584993217,1.0409321770048882e-06,8.762613700348411e-05,0.4444444444444444,127,23
2599,4932.YAR002C-A,8,0.2252258464933453,4.080080638551781e-05,4.88018721231807e-07,4.943367504803587e-06,0.5357142857142857,412,9
2600,4932.YHL031C,28,0.2449010197960408,0.00014031473022600694,4.165831759173962e-06,4.076373016234018e-06,0.6613756613756614,263,31
2601,4932.YGR223C,4,0.213115823817292,0.0,3.1281584601514096e-08,0.0,1.0,232,23
2602,4932.YHR073W,2,0.2037684052907412,0.0,3.361941792782642e-08,0.0,1.0,59,19
2603,4932.YDR202C,2,0.23227366474646186,0.0,4.0040197934941913e-07,0.0,1.0,6,34
2604,4932.YGR003W,17,0.2756118143459916,0.0013644799267478525,6.113899600563075e-05,3.754863453417887e-05,0.3161764705882353,448,1
2605,4932.YJL149W,1,0.23105765829501237,0.0,3.8947775870177456e-07,0.0,0.0,6,34
2606,4932.YNL311C,1,0.23105765829501237,0.0,3.8947775870177456e-07,0.0,0.0,6,34
2607,4932.YLR352W,2,0.24108658743633277,0.0,3.91315782551639e-06,0.0,1.0,6,34
2608,4932.YPR066W,14,0.2782653148163926,0.0002588929639895843,5.3795649304365e-05,2.447258589106459e-05,0.4945054945054945,6,34
2609,4932.YMR258C,2,0.23713061787555362,0.0001665079969519229,4.116874320151096e-07,0.0010004833954783642,0.0,332,19
2610,4932.YOR080W,4,0.2510955639271162,8.4862765741594e-06,4.707116170336538e-06,2.421842842758856e-05,0.3333333333333333,6,34
2611,4932.YML088W,3,0.2437677265263472,2.3911035457198435e-05,5.1107707674004905e-06,6.319559559512387e-05,0.3333333333333333,22,7
2612,4932.YER066W,3,0.24636041336652334,0.0,4.409144694099169e-06,0.0,1.0,6,34
2613,4932.YLR306W,13,0.26933861124855685,5.3800285518021e-05,5.0000143799314425e-05,5.369607185662866e-06,0.5769230769230769,6,34
2614,4932.YPL003W,9,0.25951529598728645,9.438070518400774e-06,4.972986854603431e-05,2.201008652699981e-06,0.75,6,34
2615,4932.YPL002C,14,0.23346915433554935,0.00011280270087508709,1.6138362719940926e-05,1.0360468174420204e-05,0.8351648351648352,383,23
2616,4932.YGR206W,12,0.22996761019574707,0.0,1.5982033421234236e-05,0.0,1.0,383,23
2617,4932.YJR102C,17,0.23011343620094413,7.927720648423376e-05,1.6365892777987087e-05,4.352611460710587e-06,0.8014705882352942,383,23
2618,4932.YKL002W,20,0.24069570344166852,0.0002990928577267228,1.7321885259749867e-05,1.1758089077399076e-05,0.6789473684210526,383,23
2619,4932.YKL041W,20,0.24069570344166852,0.0002990928577267228,1.7321885259749867e-05,1.1758089077399072e-05,0.6789473684210526,383,23
2620,4932.YLR025W,21,0.2407134433962264,0.0006371693087180642,1.732398964156751e-05,2.0581029246083425e-05,0.6333333333333333,383,23
2621,4932.YLR119W,12,0.22996761019574707,0.0,1.5982033421234236e-05,0.0,1.0,383,23
2622,4932.YMR077C,20,0.24069570344166852,0.0002990928577267228,1.7321885259749867e-05,1.1758089077399076e-05,0.6789473684210526,383,23
2623,4932.YPL065W,18,0.2387950573956277,0.00046365073421229173,1.6405640605840587e-05,2.4247737848940296e-05,0.7320261437908496,383,23
2624,4932.YDL122W,2,0.26947194719471945,1.3811759597135746e-05,0.00040376589255559274,0.00028567322766742437,0.0,51,21
2625,4932.YKL157W,2,0.26400452671570607,0.00023083192000079346,1.0848884613932938e-05,0.0015356397204263313,0.0,257,8
2626,4932.YPR152C,4,0.2325548276844204,2.696519635289582e-06,6.342563914680628e-06,4.890868813030771e-06,0.16666666666666666,44,98
2627,4932.YNR032C-A,14,0.2547383199438421,4.12032799577575e-05,7.49841754834136e-05,5.889218185876077e-06,0.6373626373626373,44,98
2628,4932.YEL003W,7,0.2596184419713832,0.0002821513463038568,3.784942593765985e-05,5.452966891694027e-05,0.5714285714285714,25,15
2629,4932.YJL179W,5,0.2226008724100327,0.0,4.366846085698957e-06,0.0,1.0,25,15
2630,4932.YGR078C,7,0.23718228031953523,8.00083725359705e-05,7.003968234011802e-06,1.0063306925500035e-05,0.5714285714285714,25,15
2631,4932.YGL115W,12,0.25863161229014886,0.0012368117395329993,2.1262702249005e-07,0.00010742954815173169,0.45454545454545453,230,20
2632,4932.YJR095W,5,0.227961192154673,0.0,1.9806746402686533e-07,0.0,1.0,149,18
2633,4932.YKL217W,3,0.22805669995112074,0.0,7.542997866578705e-08,0.0,1.0,249,8
2634,4932.YDL080C,17,0.24639758581667295,0.0016080322598764837,2.267804183609133e-06,4.4209298607987996e-05,0.11764705882352941,221,8
2635,4932.YGR087C,22,0.2487812309567337,0.0005815873260224321,3.030289071137657e-06,1.5436007269942484e-05,0.2813852813852814,221,8
2636,4932.YDR170C,13,0.2712849904477116,0.001228632419905483,3.1703669361619066e-06,0.00010842218109412055,0.2692307692307692,130,26
2637,4932.YIL002C,16,0.25019151218017466,0.00040499122880954786,4.221200107766982e-06,1.458464966103951e-05,0.43333333333333335,172,26
2638,4932.YNL128W,13,0.2702076611235211,0.0022569076098031987,0.0004640245221394623,0.0003027606698984029,0.47435897435897434,59,19
2639,4932.YPL268W,11,0.2473492880945168,0.0002444088492117731,3.2545554027661624e-06,3.1243460205648036e-05,0.7090909090909091,59,19
2640,4932.YJR110W,9,0.23494712610603555,2.2106198712378107e-05,3.833791192781753e-07,4.528136890707199e-06,0.7777777777777778,59,19
2641,4932.YDR372C,1,0.2037556928067877,0.0,3.3264250990344575e-08,0.0,0.0,59,19
2642,4932.YOL065C,2,0.2056286595731285,4.070693093956946e-06,3.508350792581763e-08,1.469265788600085e-05,0.0,232,23
2643,4932.YHR194W,1,0.20603078475902095,0.0,5.547534648695838e-08,0.0,0.0,147,40
2644,4932.YER031C,20,0.2713751557955962,0.0009736497701935857,1.0817250457311522e-05,4.260181498362642e-05,0.3157894736842105,131,23
2645,4932.YGL210W,17,0.27162341982701266,0.001204727583711141,1.0542680147833335e-05,5.066951321777617e-05,0.25735294117647056,296,9
2646,4932.YEL013W,6,0.24051844760291627,0.0004903716086850105,1.0848435041195309e-07,6.383535734361083e-05,0.13333333333333333,239,3
2647,4932.YML109W,5,0.2294667322419729,8.245434175403795e-06,2.6125933617664244e-06,2.5114327855893444e-06,0.7,23,24
2648,4932.YMR273C,2,0.22503961965134706,0.0,1.4195432811812592e-06,0.0,1.0,23,24
2649,4932.YBL017C,7,0.23,0.0005188634447925736,4.6963639269832806e-07,0.0001223427386887816,0.5238095238095238,437,13
2650,4932.YGR154C,1,0.21676511581602176,0.0,1.9478955426540693e-07,0.0,0.0,231,9
2651,4932.YJL172W,1,0.21676511581602176,0.0,1.9478955426540693e-07,0.0,0.0,231,9
2652,4932.YLL060C,1,0.21676511581602176,0.0,1.9478955426540693e-07,0.0,0.0,231,9
2653,4932.YPL096W,6,0.263855227015673,0.00031189236091590955,1.2832785095271392e-05,0.00016735669278307818,0.26666666666666666,62,87
2654,4932.YNR049C,19,0.26417536196716007,0.0001532623873115734,1.3305004020426257e-05,1.3618629146225906e-05,0.7894736842105263,263,31
2655,4932.YAL030W,36,0.2732825704961928,0.002026684174595938,1.394191514924594e-05,3.7076097122351274e-05,0.4650793650793651,263,31
2656,4932.YGR009C,41,0.2679904816607861,0.0013242396950619373,1.4513764335701544e-05,1.2117125843622201e-05,0.4682926829268293,127,23
2657,4932.YKL006C-A,20,0.23654667922068515,7.087290864636125e-05,3.486127482350509e-06,3.144942981803061e-06,0.8421052631578947,263,31
2658,4932.YLR078C,33,0.2713751557955962,0.0008788044302341514,7.412007075744532e-06,2.2958980685955853e-05,0.5928030303030303,263,31
2659,4932.YMR017W,27,0.268961541628922,0.0011787170967789736,1.3652664144790118e-05,4.8561234283558514e-05,0.7350427350427351,263,31
2660,4932.YMR183C,25,0.24719951559188616,4.690401343794673e-05,4.032425317356578e-06,2.1344263030260815e-06,0.7033333333333334,263,31
2661,4932.YOR327C,28,0.2672449063088127,0.00034409465374308915,1.3881462032424069e-05,1.2938464709893768e-05,0.6878306878306878,263,31
2662,4932.YPL232W,35,0.2788116783336179,0.0025772239180026015,0.0004085849491748591,6.080537913455317e-05,0.5529411764705883,263,31
2663,4932.YOR075W,30,0.24567474048442905,0.00011560456452755223,3.92232655797478e-06,2.923660950120149e-06,0.639080459770115,263,31
2664,4932.YCL063W,2,0.22839160839160838,0.0,8.744227977416739e-08,0.0,1.0,296,9
2665,4932.YIL090W,1,0.18272350900749693,0.0,3.8143200083835465e-10,0.0,0.0,267,49
2666,4932.YOR311C,14,0.22356081867342048,0.0006726120166706394,6.235495625913204e-08,2.6658466197353052e-05,0.5824175824175825,267,49
2667,4932.YDR265W,20,0.2556155592079518,0.0012360257673885086,5.0639532882306895e-06,5.091261495230983e-05,0.5947368421052631,199,29
2668,4932.YCR032W,1,0.22167922351184416,0.0,1.4177620075713959e-07,0.0,0.0,69,29
2669,4932.YKR051W,1,0.22167922351184416,0.0,1.4177620075713959e-07,0.0,0.0,69,29
2670,4932.YOR152C,2,0.22169427097474884,0.0,1.4268564353872324e-07,0.0,1.0,69,29
2671,4932.YLR360W,10,0.23622161145667583,4.417282357919597e-05,3.7629098345183936e-07,7.526789555975242e-06,0.8444444444444444,232,23
2672,4932.YLR312C,3,0.22616162315629113,7.208909566338072e-06,1.4881424196425373e-07,4.313022817467223e-06,0.6666666666666666,69,29
2673,4932.YJL185C,6,0.23343578014437852,0.00016373051155676242,1.5773749753238102e-07,4.871671107122297e-05,0.5333333333333333,69,29
2674,4932.YOL083W,4,0.23258795043441105,7.210345597595034e-06,1.5173960623309606e-07,5.566810939319696e-06,0.6666666666666666,69,29
2675,4932.YOR042W,5,0.2542821550918717,0.0010681498945178073,4.7500833478377e-06,0.0003204449683553423,0.0,453,1
2676,4932.YJL036W,20,0.24382232176185142,0.001367963632378262,4.493285911743114e-07,3.473416883409309e-05,0.28421052631578947,437,13
2677,4932.YLR291C,8,0.2509219422249539,0.0,0.0003911919957399961,0.0,1.0,21,11
2678,4932.YDR211W,11,0.25280594473256446,0.00020089487204406534,0.0006803521080848705,2.452366240616184e-05,0.6909090909090909,21,11
2679,4932.YGR083C,8,0.2509219422249539,0.0,0.000391191995739996,0.0,1.0,21,11
2680,4932.YKR026C,9,0.25432175673571095,3.7562794872767925e-05,0.0003977616197649281,7.5616669764734664e-06,0.7777777777777778,21,11
2681,4932.YOR260W,10,0.25264949330857894,0.00017528203488629854,0.0005252674870301673,2.4292739074671692e-05,0.7555555555555555,21,11
2682,4932.YLL061W,1,0.17384361526587533,0.0,3.8050495379582906e-10,0.0,0.0,119,17
2683,4932.YDR412W,21,0.2688729727504734,1.8143126254410825e-05,0.006170153403239684,5.351962376146897e-06,0.8523809523809524,13,207
2684,4932.YGR157W,10,0.22213153778140515,1.0659533264511224e-05,3.827021281682217e-08,1.6951489779871544e-06,0.9111111111111111,267,49
2685,4932.YGR170W,9,0.2221164309031556,1.0620459127744868e-05,3.77708151645885e-08,2.141466941054136e-06,0.9444444444444444,267,49
2686,4932.YJR073C,11,0.2221466467147327,2.3495159625596308e-05,3.838964979397752e-08,2.9879754810330617e-06,0.8363636363636363,267,49
2687,4932.YPR139C,10,0.2437677265263472,0.0019235024466160604,7.0233121007660655e-06,0.000282066623665796,0.4888888888888889,267,49
2688,4932.YLR190W,3,0.23076379566169716,5.538731344061503e-07,1.5233151260009698e-07,7.217719591216036e-07,0.6666666666666666,296,9
2689,4932.YNL304W,6,0.24291558200074376,0.00015614173096112325,1.8294541407898314e-07,4.3637025403719664e-05,0.2,296,9
2690,4932.YIL042C,1,0.20813153199082335,0.0,3.333939737682864e-08,0.0,0.0,144,12
2691,4932.YGL248W,6,0.2512114452734405,6.205562756549706e-05,2.775076674301956e-06,3.1324446801704054e-05,0.6,233,18
2692,4932.YIL033C,16,0.2779811047748745,0.0012146655321704876,4.530108049141625e-06,6.632386497637359e-05,0.25833333333333336,233,18
2693,4932.YJL164C,20,0.2680344686089454,0.001949776982088952,2.985264222653358e-06,3.8919322287522724e-05,0.24210526315789474,233,18
2694,4932.YKL166C,11,0.25682157741605727,0.00016001003706420046,2.661254483238072e-06,1.4829093407932081e-05,0.5454545454545454,233,18
2695,4932.YPL203W,11,0.25366990291262137,0.00011871998824952908,1.7375348871625868e-06,1.0927480062171682e-05,0.5454545454545454,233,18
2696,4932.YER018C,18,0.2446441947565543,0.0004089908299204818,4.035916618550281e-06,2.683938207951209e-05,0.5424836601307189,138,35
2697,4932.YFL027C,3,0.22591132323441931,1.8013500494268647e-05,9.238856980888956e-08,1.2507487135643136e-05,0.3333333333333333,131,23
2698,4932.YDL156W,1,0.23233975955040193,0.0,1.9868219046123214e-06,0.0,0.0,47,66
2699,4932.YNL214W,18,0.246639480441021,0.00013231477536219388,4.949585719409707e-06,6.7956758439783025e-06,0.7189542483660131,199,29
2700,4932.YPR128C,6,0.2328034785088032,2.8059868157812644e-05,1.9290372840988132e-07,1.3437879923905227e-05,0.6666666666666666,199,29
2701,4932.YKL197C,15,0.23272053584152771,3.6560993889833616e-05,4.4858045318739414e-07,3.058591746795472e-06,0.8,199,29
2702,4932.YGR133W,11,0.24189009035698414,0.00010634314703894913,4.802632668023173e-06,1.4561020370870916e-05,0.8181818181818182,199,29
2703,4932.YPL112C,3,0.21482602118003025,0.0,5.1421162665879896e-08,0.0,1.0,199,29
2704,4932.YJL210W,14,0.22691586187730148,3.6524717651442036e-07,3.3190115536311043e-07,3.5696359659820093e-08,0.9120879120879121,199,29
2705,4932.YGR077C,15,0.2333690603787067,7.697857164650068e-05,3.480428647746509e-07,5.122986694878265e-06,0.7142857142857143,199,29
2706,4932.YNL329C,17,0.2422129931770988,0.00014950850199784183,4.900681666116473e-06,8.631490057590937e-06,0.7794117647058824,199,29
2707,4932.YOL044W,11,0.2255992263590523,2.196675644137452e-05,2.39441506071705e-07,2.9906971606319513e-06,0.8545454545454545,199,29
2708,4932.YDR424C,11,0.2547979403963177,0.0013999637402156942,3.3017223654207253e-06,0.00014380197596799974,0.43636363636363634,199,29
2709,4932.YMR018W,7,0.22037786774628879,3.830708524264162e-06,2.1705740721318448e-07,1.3160196354708774e-06,0.7142857142857143,199,29
2710,4932.YHR160C,7,0.2388125182801989,8.284016445168297e-06,4.794979517329597e-06,2.669074510973079e-06,0.8571428571428571,199,29
2711,4932.YDR435C,11,0.2384811975173421,3.977756690989778e-05,6.282262989044101e-06,5.5271491194106085e-06,0.7636363636363637,23,24
2712,4932.YIL153W,14,0.2509797894413279,0.0001821564379086388,6.576564873863068e-06,1.642204966954488e-05,0.6593406593406593,23,24
2713,4932.YPR099C,1,0.21805314461209774,0.0,2.1962566671473977e-05,0.0,0.0,20,84
2714,4932.YAL040C,14,0.2548774777587014,0.0002438458010793681,9.889133037654976e-07,1.6941614294553236e-05,0.42857142857142855,134,58
2715,4932.YLR182W,19,0.26867390589009543,0.0016093168260104573,1.8643529316813547e-06,4.672938690180148e-05,0.26900584795321636,134,58
2716,4932.YER167W,3,0.21046526614254416,0.0,2.5449756358369596e-08,0.0,1.0,134,58
2717,4932.YOR083W,9,0.2494272185733924,0.00010873012508577175,5.127086844773435e-07,1.4266584992441383e-05,0.6388888888888888,134,58
2718,4932.YER111C,18,0.2635784036800904,0.0007419767950944683,2.660016417285971e-06,2.425074819258158e-05,0.32679738562091504,134,58
2719,4932.YDL056W,11,0.25651900722588755,0.0002649405506535255,1.4047681066574384e-06,2.1245391696140252e-05,0.4909090909090909,134,58
2720,4932.YBR130C,4,0.2565593087195601,0.00011399169390634745,0.0002977347520783412,0.00012543910910817763,0.5,296,9
2721,4932.YKL185W,22,0.27198534310459693,0.0011870270624290238,0.00046864865120463763,3.816086116908411e-05,0.5064935064935064,100,28
2722,4932.YLR223C,9,0.2562171491331294,0.0009099349958462262,0.0006986835173131249,8.809589189598205e-05,0.2222222222222222,281,14
2723,4932.YNL216W,11,0.2536896069597639,0.0005589008187097376,1.054064024914889e-05,4.216060260598184e-05,0.2727272727272727,281,14
2724,4932.YLR035C,6,0.22791346824842987,5.968868189566697e-06,7.043705237681481e-07,4.510934517175489e-06,0.6,47,66
2725,4932.YML074C,29,0.29171132547338335,0.0007482849972308204,0.007867788085330197,0.00010970598701208837,0.8226600985221675,62,87
2726,4932.YHR134W,2,0.2656148340923878,0.0,7.449740202136017e-06,0.0,1.0,47,66
2727,4932.YGL172W,31,0.2757514353259034,8.068903134987827e-05,0.00020616701766934496,3.3399874652325194e-06,0.7784946236559139,95,57
2728,4932.YER105C,27,0.2564988612267337,2.7516315283391228e-05,4.823971349404812e-05,1.4401496549994278e-06,0.8490028490028491,95,57
2729,4932.YMR153W,26,0.2589802553326461,3.140507900435745e-05,6.378552123398595e-05,1.5145702630883533e-06,0.7046153846153846,95,57
2730,4932.YMR129W,24,0.24851620757875514,0.0004255730432623743,3.377273977509553e-05,1.1692653999069087e-05,0.6847826086956522,95,57
2731,4932.YDR030C,1,0.2214537564415514,0.0,7.448977055231964e-07,0.0,0.0,3,90
2732,4932.YGL251C,9,0.22655382907880134,5.882969838097904e-05,1.9656197392453825e-07,9.789838895835087e-06,0.7222222222222222,102,20
2733,4932.YOR073W,4,0.244132157273135,9.741422940363935e-06,1.4802770372159966e-06,1.9861963797143946e-05,0.3333333333333333,23,24
2734,4932.YDR488C,6,0.23764825729462272,4.191512466781605e-05,4.6508497358805243e-07,1.0828399401601687e-05,0.4666666666666667,133,17
2735,4932.YPL241C,4,0.22412846555037058,8.176289186321665e-08,1.0656318519511378e-07,4.7680304110299127e-08,0.8333333333333334,55,11
2736,4932.YJL173C,9,0.2422129931770988,0.0,4.812040358632732e-06,0.0,1.0,103,61
2737,4932.YBL068W,8,0.23272053584152771,1.3120527806273229e-05,6.783410127004513e-06,2.2427090935823915e-06,0.8214285714285714,374,8
2738,4932.YBR111C,9,0.2400588019110621,0.00019278148448017247,8.689019537313626e-07,2.6942413402716892e-05,0.3611111111111111,374,8
2739,4932.YOL061W,8,0.23272053584152771,1.3120527806273229e-05,6.783410127004513e-06,2.2427090935823915e-06,0.8214285714285714,374,8
2740,4932.YHL011C,8,0.23272053584152771,1.3120527806273229e-05,6.783410127004513e-06,2.242709093582392e-06,0.8214285714285714,374,8
2741,4932.YAL027W,3,0.22962806721507417,0.0,5.251455037211129e-07,0.0,1.0,47,66
2742,4932.YDR267C,8,0.2588365826596925,3.0136552253162225e-06,9.591922304379566e-06,8.738535057246289e-07,0.8928571428571429,80,9
