,cluster,protein
954,52,YOR250C
955,52,YOL123W
956,52,YBR045C
957,52,YGL044C
958,52,YML057W
959,52,YDR301W
960,52,YER133W
961,52,YKR002W
962,52,YKL059C
963,52,YBL046W
964,52,YBR050C
965,52,YLR273C
966,52,YKL018W
967,52,YIL045W
968,52,YKL193C
969,52,YER054C
970,52,YOR329C
971,52,YLR115W
972,52,YDR228C
973,52,YNL317W
974,52,YDR028C
975,52,YOR179C
976,52,YMR311C
977,52,YOR178C
978,52,YKL190W
979,53,YPL138C
980,53,YDR469W
981,53,YBR258C
982,53,YAR003W
983,53,YBR175W
984,53,YLR015W
985,53,YHR119W
986,54,YDR359C
987,54,YNR035C
988,54,YNL243W
989,54,YDL029W
990,54,YHR114W
991,54,YFL024C
992,54,YNL084C
993,54,YOR213C
994,54,YML041C
995,54,YLR399C
996,54,YHR023W
997,54,YIL159W
998,54,YDR320C
999,54,YEL018W
1000,54,YLR052W
1001,54,YPL242C
1002,54,YJR082C
1003,54,YGR002C
1004,54,YLR370C
1005,54,YNL059C
1006,54,YOR189W
1007,54,YDR129C
1008,54,YOR239W
1009,54,YEL044W
1010,54,YNL107W
1011,54,YNL136W
1012,54,YOR181W
1013,54,YOR141C
1014,54,YIL138C
1015,54,YOR367W
1016,54,YGL150C
1017,54,YOR122C
1018,54,YJL081C
1019,54,YPR023C
1020,54,YLR337C
1021,54,YDL002C
1022,54,YLR385C
1023,54,YMR127C
1024,54,YNL215W
1025,54,YGR136W
1026,54,YFL013C
1027,54,YIL062C
1028,54,YAL011W
1029,54,YPR154W
1030,54,YKL013C
1031,54,YOR244W
1032,54,YNL138W
1033,54,YGL106W
1034,54,YDR181C
1035,54,YHR090C
1036,54,YLL050C
1037,54,YGR080W
1038,54,YFL039C
1039,54,YDR334W
1040,54,YIL034C
1041,54,YNL020C
1042,54,YCR088W
1043,54,YDR485C
1044,54,YJR065C
1045,54,YNL079C
1046,54,YLR085C
1047,54,YER092W
1048,54,YKL129C
1049,54,YBR231C
1050,54,YJL020C
1051,54,YMR092C
1052,54,YPR188C
1053,54,YDL146W
1054,54,YDR063W
1055,54,YMR109W
1056,54,YBR234C
1057,54,YLR429W
1058,55,YLR298C
1059,55,YKL012W
1060,55,YLR323C
1061,55,YDR473C
1062,55,YMR288W
1063,55,YER013W
1064,55,YDR378C
1065,55,YIR009W
1066,55,YDL030W
1067,55,YJR050W
1068,55,YDL098C
1069,55,YGL128C
1070,55,YGR129W
1071,55,YOR148C
1072,55,YOR319W
1073,55,YLR438C-A
1074,55,YER029C
1075,55,YBR065C
1076,55,YDR088C
1077,55,YHR156C
1078,55,YKL183W
1079,55,YPL213W
1080,55,YNL138W-A
1081,55,YPL151C
1082,55,YLR275W
1083,55,YIL061C
1084,55,YKR022C
1085,55,YPR178W
1086,55,YDR240C
1087,55,YIR005W
1088,55,YFL017W-A
1089,55,YNL245C
1090,55,YGR091W
1091,55,YGR075C
1092,55,YDL209C
1093,55,YER146W
1094,55,YLR016C
1095,55,YDR416W
1096,55,YOR308C
1097,55,YBR055C
1098,55,YNL286W
1099,55,YIL041W
1100,55,YJL203W
1101,55,YOR159C
1102,55,YGL174W
1103,55,YPR182W
1104,55,YAL032C
1105,55,YPR082C
1106,55,YNR032C-A
1107,55,YDR163W
1108,55,YGR006W
1109,55,YNL147W
1110,55,YLR424W
1111,55,YBR119W
1112,55,YBR152W
1113,55,YBR237W
1114,55,YGR013W
1115,55,YDR364C
1116,55,YNR011C
1117,55,YBL074C
1118,55,YER172C
1119,55,YLR147C
1120,55,YGR074W
1121,55,YMR268C
1122,55,YBR188C
1123,55,YKL095W
1124,55,YDR235W
1125,55,YJR022W
1126,55,YMR240C
1127,55,YDL087C
1128,55,YFR005C
1129,55,YKL173W
1130,55,YPL064C
1131,55,YDR243C
1132,55,YKR086W
1133,55,YGR278W
1134,55,YLR117C
1135,55,YKL074C
1136,55,YBL026W
1137,55,YPR094W
1138,55,YCR063W
1139,55,YER112W
1140,55,YML049C
1141,55,YML046W
1142,55,YHR165C
1143,55,YDL043C
1144,55,YDR482C
1145,55,YPR101W
1146,55,YLL036C
1147,55,YPR152C
1148,55,YMR213W
1149,56,YGR208W
1150,56,YOR184W
1151,57,YPL178W
1152,57,YMR125W
1153,57,YPR057W
1154,58,YMR201C
1155,59,YMR061W
1156,59,YBL051C
1157,60,YGL246C
1158,60,YOR048C
1159,60,YDR370C
1160,61,YJL168C
1161,62,YHR033W
1162,62,YDR300C
1163,62,YOR323C
1164,62,YLR438W
1165,62,YER023W
1166,62,YHR037W
1167,63,YMR275C
1168,63,YML111W
1169,63,YPR030W
1170,63,YKR021W
1171,63,YGR055W
1172,63,YOR322C
1173,63,YLR392C
1174,63,YMR171C
1175,63,YGR068C
1176,63,YPL176C
1177,63,YFR022W
1178,63,YJL084C
1179,63,YER125W
1180,63,YOR018W
1181,63,YBL101C
1182,63,YOR138C
