,cluster,protein,Subgraph Centrality,Betweenness Centrality,Degree Centrality,Eigenvector Centrality
2125,109,YDL021W,59904.52956557325,0.006635064091204442,0.5789473684210527,0.16471697462213034
2126,109,YKL152C,164690.16584532624,0.030363788258525096,0.9473684210526315,0.2731369409967503
2127,109,YOL056W,59904.52956557326,0.006635064091204442,0.5789473684210527,0.16471697462213034
2128,109,YAL038W,140220.89909365636,0.017335848037602422,0.8421052631578947,0.25202928399581565
2129,109,YBR196C,164690.16584532624,0.030363788258525096,0.9473684210526315,0.2731369409967503
2130,109,YGR254W,134566.04122664913,0.024615199615199614,0.8421052631578947,0.24689484877796672
2131,109,YHR174W,134566.04122664942,0.024615199615199614,0.8421052631578947,0.24689484877796672
2132,109,YJL052W,104422.74394383299,0.0010632642211589579,0.6842105263157894,0.21748526929282636
2133,109,YKL060C,152228.37322568972,0.02365488637418462,0.894736842105263,0.26259956043254135
2134,109,YOR347C,127178.06396764927,0.012958743660498047,0.7894736842105263,0.24002198730298502
2135,109,YOL086C,77534.26529164218,0.0,0.5789473684210527,0.18740294972687746
2136,109,YMR323W,84804.10913471773,0.011709830130882762,0.6842105263157894,0.19598917255805456
2137,109,YOR393W,70495.98888458074,0.011222500696184906,0.631578947368421,0.17869032086044775
2138,109,YPL281C,59718.14376286513,0.00722639933166249,0.5789473684210527,0.16446025520564558
2139,109,YOR283W,37071.50204936259,0.005189320101600803,0.47368421052631576,0.1295706362860817
2140,110,YFL030W,1.5430806348152435,0.0,0.3333333333333333,0.7071067811852614
2141,110,YEL046C,1.5430806348152435,0.0,0.3333333333333333,0.7071067811852614
2142,110,YPR002W,1.0,0.0,0.0,1.3486991523461559e-06
2143,110,YGL196W,1.0,0.0,0.0,1.3486991523461559e-06
2144,111,YJL071W,37.111518521397166,0.0,0.625,0.3375879375512865
2145,111,YMR062C,54.20406595692646,0.06547619047619047,0.875,0.4103447420581312
2146,111,YER069W,54.20406595692646,0.06547619047619047,0.875,0.4103447420581312
2147,111,YPL111W,25.80504835261868,0.0,0.5,0.2790672780591062
2148,111,YOL140W,37.11151852139718,0.0,0.625,0.3375879375512864
2149,111,YHR018C,54.20406595692645,0.06547619047619047,0.875,0.4103447420581312
2150,111,YJL088W,46.38878911682242,0.017857142857142856,0.75,0.3788171652806297
2151,111,YOR130C,15.74025559751484,0.0,0.375,0.21339952305688062
2152,111,YER175C,0.9999999999999996,0.0,0.0,1.207279646967111e-08
2153,112,YPL262W,1.5430806348152435,0.0,1.0,0.7071067811865476
2154,112,YDL078C,1.5430806348152435,0.0,1.0,0.7071067811865476
2155,113,YMR300C,1.0,0.0,1.0,1.0
2156,114,YOR358W,5.297293811675499,0.0,1.0,0.5
2157,114,YBL021C,5.297293811675501,0.0,1.0,0.5
2158,114,YKL109W,5.297293811675501,0.0,1.0,0.5
2159,114,YGL237C,5.297293811675501,0.0,1.0,0.5
2160,115,YMR292W,1.0,0.0,0.0,0.5773502691896257
2161,115,YBR208C,1.0,0.0,0.0,0.5773502691896257
2162,115,YIR028W,1.0,0.0,0.0,0.5773502691896257
2163,116,YGL173C,2.7082716604245096,0.0,0.6666666666666666,0.577350269189285
2164,116,YMR080C,2.7082716604245105,0.0,0.6666666666666666,0.577350269189285
2165,116,YNL118C,2.7082716604245114,0.0,0.6666666666666666,0.577350269189285
2166,116,YER176W,1.0,0.0,0.0,1.0863863894379336e-06
2167,117,YKL001C,126.89172461853437,0.04292929292929293,0.6666666666666666,0.37492874966177375
2168,117,YBR213W,64.99024435963807,0.0,0.41666666666666663,0.26633934553058175
2169,117,YFR030W,113.20604664669663,0.015151515151515152,0.5833333333333333,0.35394635604712366
2170,117,YJR010W,120.65831347127052,0.4141414141414142,0.8333333333333333,0.36371545169776226
2171,117,YJR137C,113.2060466466964,0.015151515151515152,0.5833333333333333,0.35394635604712366
2172,117,YNL277W,92.62460236502082,0.0,0.5,0.319810058344009
2173,117,YKR069W,113.20604664669663,0.015151515151515152,0.5833333333333333,0.35394635604712366
2174,117,YOL064C,25.586928659434605,0.0,0.25,0.16370809545528756
2175,117,YPR167C,126.89172461853447,0.04292929292929293,0.6666666666666666,0.37492874966177375
2176,117,YCL007C,3.9716957046173045,0.0,0.08333333333333333,0.053470712819758105
2177,117,YGL254W,1.0000000000000004,0.0,0.0,6.330799070157236e-12
2178,117,YCL050C,5.830851298798503,0.0,0.16666666666666666,0.06268687514381059
2179,117,YDR530C,5.8308512987985015,0.0,0.16666666666666666,0.06268687514381058
2180,118,YDR253C,6.524226842413733,0.0,0.75,0.39434608963522044
2181,118,YJR060W,9.063906244031134,0.05555555555555555,1.0,0.4792293546861884
2182,118,YIR017C,9.063906244031134,0.05555555555555555,1.0,0.47922935468618827
2183,118,YPL038W,6.52422684241373,0.0,0.75,0.39434608963522044
2184,118,YNL103W,9.063906244031134,0.05555555555555555,1.0,0.47922935468618827
2185,119,YLR303W,1652.3752447439665,0.004166666666666667,0.625,0.29547707504674936
2186,119,YAL012W,2071.8374839308754,0.07638888888888888,0.8125,0.3308950692558617
2187,119,YER091C,1886.5284492010244,0.11180555555555555,0.8125,0.31568177746865833
2188,119,YGR155W,1577.236632088776,0.013194444444444446,0.625,0.28868576536014084
2189,119,YJR139C,524.9106903426265,0.004166666666666667,0.375,0.1660911551977602
2190,119,YHR025W,243.90135505073243,0.0,0.25,0.11287973791496442
2191,119,YER043C,1878.587465314873,0.1847222222222222,0.8125,0.3150160936101031
2192,119,YGR012W,1089.0478845176638,0.0020833333333333333,0.5,0.23976372140860097
2193,119,YFR055W,1103.031746747013,0.0020833333333333333,0.5,0.24131960916076498
2194,119,YGL184C,1575.7130435487184,0.013194444444444446,0.625,0.2885423106395524
2195,119,YLL058W,1652.3752447439647,0.004166666666666667,0.625,0.2954770750467493
2196,119,YJR130C,1691.6092265315197,0.03541666666666666,0.6875,0.2989481495065974
2197,119,YML082W,1652.3752447439654,0.004166666666666667,0.625,0.29547707504674936
2198,119,YLL061W,1.0,0.0,0.0,1.1990005502807576e-11
2199,119,YDR502C,108.40539082816561,0.0,0.1875,0.07473079593132484
2200,119,YLR180W,212.3469294426843,0.0027777777777777775,0.25,0.10523419757656716
2201,119,YNL275W,20.7528297507731,0.0,0.0625,0.031988439603599816
2202,120,YLR092W,1.0,0.0,1.0,1.0
2203,121,YIL099W,1.0,0.0,0.0,1.3486991523461559e-06
2204,121,YIL162W,1.5430806348152435,0.0,0.3333333333333333,0.7071067811852614
2205,121,YLR300W,1.5430806348152435,0.0,0.3333333333333333,0.7071067811852614
2206,121,YGR289C,1.0,0.0,0.0,1.3486991523461559e-06
2207,122,YBR299W,7.472245278081546,0.03571428571428571,0.5,0.5100364187623945
2208,122,YGR287C,1.0,0.0,0.0,1.9875340584939944e-07
2209,122,YGR292W,7.47224527808155,0.03571428571428571,0.5,0.5100364187623945
2210,122,YIL172C,1.0,0.0,0.0,1.9875340584939944e-07
2211,122,YJL216C,1.0,0.0,0.0,1.9875340584939944e-07
2212,122,YOL157C,0.9999999999999998,0.0,0.0,1.9875340584939944e-07
2213,122,YBR298C,5.82045341042308,0.0,0.375,0.43904190094639484
2214,122,YBR297W,5.8204534104230765,0.0,0.375,0.43904190094639484
2215,122,YGR288W,3.5215224343071934,0.0,0.25,0.3069366734338803
2216,123,YCL040W,17.834800813645128,0.018518518518518517,0.5555555555555556,0.4287253150744915
2217,123,YDR516C,9.048068996836035,0.0,0.3333333333333333,0.2932839781077136
2218,123,YFR053C,22.09371969876575,0.2962962962962963,0.7777777777777777,0.4771495165076507
2219,123,YGL253W,13.989956410682966,0.0,0.4444444444444444,0.3758864973400872
2220,123,YLR446W,13.98995641068298,0.0,0.4444444444444444,0.3758864973400872
2221,123,YDR261C,1.0,0.0,0.0,2.582170182973543e-12
2222,123,YMR099C,17.834800813645128,0.018518518518518517,0.5555555555555556,0.4287253150744915
2223,123,YNR073C,1.0,0.0,0.0,2.582170182973543e-12
2224,123,YDR342C,3.6256230925963644,0.0,0.2222222222222222,0.13438887183317394
2225,123,YDR343C,3.6256230925963635,0.0,0.2222222222222222,0.13438887183317394
2226,124,YEL011W,3228553.3765670587,0.02631840119407445,0.3,0.18605871830523443
2227,124,YPR184W,1492532.6961856002,0.009925005767457164,0.17142857142857143,0.12650563319648223
2228,124,YER073W,21188.372103858324,0.0,0.014285714285714285,0.015072334557072348
2229,124,YMR110C,34581.52373253699,0.00025633441782510106,0.02857142857142857,0.019255585409040002
2230,124,YOR374W,179409.7322015278,0.0,0.04285714285714286,0.04386003426627346
2231,124,YER053C,283115.5941685203,0.0011216794410071722,0.07142857142857142,0.05509661957149336
2232,124,YMR105C,5707101.993521148,0.0699570762701823,0.44285714285714284,0.24737575780977294
2233,124,YMR250W,7134773.214910323,0.13961399341047195,0.5428571428571428,0.2765924274654998
2234,124,YER067W,97783.54238410904,0.00010351966873706004,0.05714285714285714,0.03237829273714338
2235,124,YGR248W,6731949.77752315,0.05057845077087176,0.4857142857142857,0.2686708389631161
2236,124,YDL204W,2785689.078093493,0.012080835963197681,0.2571428571428571,0.17282713461261784
2237,124,YDL222C,245503.63118797127,0.0007177363699102829,0.09999999999999999,0.051303474852496894
2238,124,YDR070C,2400709.7747348757,0.005120649862401801,0.22857142857142856,0.16044060257053988
2239,124,YDR074W,2474267.16302626,0.014403463259452453,0.24285714285714285,0.16287943017198223
2240,124,YFL014W,1148577.2822101074,0.00785369554733822,0.14285714285714285,0.110975502801817
2241,124,YGL037C,2855829.4090694687,0.01026676442043711,0.24285714285714285,0.17499023405952205
2242,124,YOL052C-A,3252242.4782560365,0.02864943254815202,0.2857142857142857,0.18674088795183177
2243,124,YLR178C,6436161.555794797,0.06709427926305672,0.4714285714285714,0.26270200228761514
2244,124,YMR169C,2299160.10432337,0.0077825598093429664,0.22857142857142856,0.15701047957283595
2245,124,YIL136W,2693964.752568345,0.028961735332095243,0.24285714285714285,0.1699585708607325
2246,124,YML128C,7359097.214689709,0.10546297301892092,0.5428571428571428,0.2809066441171751
2247,124,YML100W,4172566.4719376564,0.027484242658997744,0.32857142857142857,0.21151874269927626
2248,124,YOR173W,6104760.393941529,0.042423891011692944,0.45714285714285713,0.2558491158948607
2249,124,YHR087W,4229027.739910348,0.007737313071904253,0.3,0.21294615779398537
2250,124,YOL084W,161837.67340349438,0.00022084195997239476,0.08571428571428572,0.04165321709365698
2251,124,YPL061W,21188.372103858168,0.0,0.014285714285714285,0.015072334557072348
2252,124,YKL127W,93828.53878300716,0.00025633441782510106,0.05714285714285714,0.03171740450739325
2253,124,YMR278W,45564.87419625115,0.0,0.04285714285714286,0.022102390383791474
2254,124,YLR251W,549601.9225679033,0.004175844435733288,0.11428571428571428,0.07676596657864154
2255,124,YBR230C,8001.759166080878,0.0,0.014285714285714285,0.00926161336119732
2256,124,YMR170C,21188.372103858295,0.0,0.014285714285714285,0.015072334557072348
2257,124,YLR179C,0.9999999999999996,0.0,0.0,1.1452048286746457e-15
2258,124,YDR171W,2666208.7126712366,0.003684111196940003,0.22857142857142856,0.16908019276267544
2259,124,YMR090W,706368.6477240685,0.0,0.09999999999999999,0.08702807963935413
2260,124,YJR096W,847373.8584703304,5.9154096421177164e-05,0.11428571428571428,0.09531921359191606
2261,124,YDL130W-A,53056.77565762001,0.0,0.02857142857142857,0.023851206650987767
2262,124,YPL103C,1.0,0.0,0.0,1.1452048286746457e-15
2263,124,YDR001C,1466748.406163673,0.011620880831452086,0.19999999999999998,0.1254058922563276
2264,124,YMR196W,1031703.9865162517,0.0,0.11428571428571428,0.10517813389139849
2265,124,YBR126C,2409187.1644923147,0.01097167704031335,0.24285714285714285,0.16072285835110373
2266,124,YBR214W,173927.7498042586,0.0,0.05714285714285714,0.04318339842430625
2267,124,YPL230W,150940.70139432824,0.0010221198712247305,0.05714285714285714,0.040229723750552025
2268,124,YHL021C,1040829.0705332455,0.0024728189306194425,0.15714285714285714,0.1056397894578526
2269,124,YBR072W,1512234.920477906,0.0020912265052569663,0.17142857142857143,0.12733795455032887
2270,124,YBR001C,266536.60567441746,0.000979880646011948,0.09999999999999999,0.05345457784499655
2271,124,YGL121C,577425.1221331264,0.00010351966873706004,0.09999999999999999,0.07868455029119206
2272,124,YNL195C,238945.3809592047,0.0009385783298826775,0.09999999999999999,0.05061347954961254
2273,124,YPL186C,945744.248107481,0.0,0.11428571428571428,0.10070025205661946
2274,124,YKL150W,42332.68430267467,0.0,0.02857142857142857,0.021304498578081674
2275,124,YKL151C,1129523.069294497,0.0038355743635246744,0.14285714285714285,0.11005115147783293
2276,124,YCR073W-A,0.9999999999999989,0.0,0.0,1.1452048286746457e-15
2277,124,YNR034W,0.9999999999999993,0.0,0.0,1.1452048286746457e-15
2278,124,YHR138C,19113.902662325723,0.0,0.014285714285714285,0.014315402034569893
2279,124,YKL091C,342061.13178848755,0.0001895964628883883,0.07142857142857142,0.06056153748281455
2280,124,YNL274C,1009516.828451796,0.0004086754525601598,0.11428571428571428,0.10404103803010771
2281,124,YNL200C,802383.5689291673,0.00012509373534218255,0.09999999999999999,0.09275511976599864
2282,124,YLR270W,749514.3659100235,0.0001204592508940335,0.09999999999999999,0.08964736514936487
2283,124,YIL101C,71437.50997334623,0.0005924510272336358,0.04285714285714286,0.02767581688297009
2284,124,YMR251W-A,24550.24983617548,0.0,0.02857142857142857,0.01622356998066126
2285,124,YMR261C,154312.52138099572,0.00011239278320023663,0.08571428571428572,0.040670931682494006
2286,124,YLL023C,0.9999999999999996,0.0,0.0,1.1452048286746457e-15
2287,124,YAL060W,0.9999999999999996,0.0,0.0,1.1452048286746457e-15
2288,124,YNR034W-A,1.0,0.0,0.0,1.1452048286746457e-15
2289,124,YPR026W,97725.50858302102,0.0,0.07142857142857142,0.03236519660284831
2290,124,YPL247C,1.0,0.0,0.0,1.1452048286746457e-15
2291,124,YNL194C,249429.40720961217,0.0011651716849493904,0.08571428571428572,0.05171362659961115
2292,124,YLR252W,213434.00739574098,0.00025633441782510106,0.05714285714285714,0.04783819704721042
2293,124,YBR054W,0.9999999999999993,0.0,0.0,1.1452048286746457e-15
2294,124,YNL015W,0.9999999999999983,0.0,0.0,1.1452048286746457e-15
2295,124,YIL165C,0.9999999999999997,0.0,0.0,1.1452048286746457e-15
2296,124,YOR238W,0.9999999999999993,0.0,0.0,1.1452048286746457e-15
2297,125,YGR044C,1.0,0.0,0.0,0.5773502691896257
2298,125,YOR279C,1.0,0.0,0.0,0.5773502691896257
2299,125,YJL106W,1.0,0.0,0.0,0.5773502691896257
2300,126,YPR160W,39.09892239892841,0.0,0.4545454545454546,0.3259790561423991
2301,126,YLR258W,48.7760062019765,0.00909090909090909,0.5454545454545454,0.3652681923500065
2302,126,YFR015C,51.463111616156965,0.1909090909090909,0.6363636363636364,0.37450299172528284
2303,126,YHL012W,62.86151547921295,0.11818181818181818,0.7272727272727273,0.4159751505952751
2304,126,YJL137C,39.09892239892841,0.0,0.4545454545454546,0.325979056142399
2305,126,YKL035W,69.7561069635126,0.4636363636363636,0.9090909090909092,0.43755454385173703
2306,126,YKR058W,27.339189460195815,0.0,0.36363636363636365,0.27061338480921676
2307,126,YLR177W,2.79825404186201,0.0,0.09090909090909091,0.06360715524191402
2308,126,YOL045W,3.270733687847154,0.0,0.09090909090909091,0.07431635790041345
2309,126,YAL017W,3.2707336878471516,0.0,0.09090909090909091,0.07431635790041345
2310,126,YGR032W,12.989229771106316,0.0,0.2727272727272727,0.1746272396593588
2311,126,YMR306W,12.989229771106315,0.0,0.2727272727272727,0.1746272396593588
2312,127,YFL005W,8461.205141363596,0.24616402116402117,0.7272727272727273,0.292970565138279
2313,127,YBR085W,65.4220746934538,0.0,0.045454545454545456,0.025479599193999704
2314,127,YDR164C,7043.307000710896,0.0009620009620009619,0.5,0.2673127326691057
2315,127,YBR102C,7560.607714441204,0.009632034632034632,0.5454545454545454,0.27695294726033126
2316,127,YDR166C,7681.343527492026,0.009403559403559402,0.5454545454545454,0.2791583326980017
2317,127,YER008C,7907.342127908425,0.0033068783068783067,0.5454545454545454,0.2832386386917071
2318,127,YGL233W,8582.47634096092,0.012830687830687833,0.5909090909090909,0.29508423872060313
2319,127,YIL068C,7681.343527492041,0.009403559403559402,0.5454545454545454,0.2791583326980017
2320,127,YJL085W,7560.607714441204,0.009632034632034632,0.5454545454545454,0.27695294726033126
2321,127,YLR166C,7907.342127908428,0.0033068783068783067,0.5454545454545454,0.2832386386917072
2322,127,YPR055W,8582.476340960919,0.012830687830687833,0.5909090909090909,0.29508423872060313
2323,127,YGR037C,1.0000000000000013,0.0,0.0,4.3797447634368115e-10
2324,127,YJL204C,2162.674835947934,0.0,0.2727272727272727,0.14805371406131004
2325,127,YGR009C,8018.790291714309,0.07689995189995191,0.5909090909090909,0.28522333623631413
2326,127,YBR291C,1.0,0.0,0.0,4.3797447634368115e-10
2327,127,YBR264C,0.9999999999999998,0.0,0.0,4.3797447634368115e-10
2328,127,YPR032W,3906.527477283519,0.0,0.36363636363636365,0.19904872299439322
2329,127,YNL272C,5063.009337690671,0.021212121212121213,0.4545454545454546,0.22661053387420887
2330,127,YBR241C,65.4220746934537,0.0,0.045454545454545456,0.025479599193999704
2331,127,YPR017C,203.21458894200225,0.0,0.09090909090909091,0.04518782169811733
2332,127,YGL104C,65.42207469345392,0.0,0.045454545454545456,0.025479599193999704
2333,127,YBL106C,62.01194836079118,0.0,0.045454545454545456,0.024805475011654178
2334,127,YJR141W,0.9999999999999988,0.0,0.0,4.3797447634368115e-10
2335,128,YOR336W,4.874946698711664,0.023809523809523808,0.42857142857142855,0.4001694178142936
2336,128,YGL027C,8.20681276260809,0.21428571428571427,0.7142857142857142,0.5659250690983053
2337,128,YBR229C,3.317381321568066,0.0,0.2857142857142857,0.29977401939362947
2338,128,YGR227W,3.317381321568067,0.0,0.2857142857142857,0.29977401939362947
2339,128,YPR159W,5.09168200832089,0.023809523809523808,0.42857142857142855,0.42394429451460386
2340,128,YFR042W,4.874946698711667,0.023809523809523808,0.42857142857142855,0.4001694178142936
2341,128,YLR057W,1.0,0.0,0.0,2.3211306186111462e-07
2342,128,YHR101C,1.0,0.0,0.0,2.3211306186111462e-07
2343,129,YHR098C,2.7082716604245096,0.0,1.0,0.5773502691896258
2344,129,YNL049C,2.7082716604245105,0.0,1.0,0.5773502691896258
2345,129,YIL109C,2.7082716604245114,0.0,1.0,0.5773502691896258
2346,130,YBL040C,530.0001393503335,0.0025,0.28,0.20918291743372705
2347,130,YDR373W,18.860007769936924,0.0,0.04,0.0380508908611664
2348,130,YIL076W,594.825370716808,0.0,0.28,0.22155230970536122
2349,130,YDL192W,1542.5175426305482,0.21961904761904763,0.68,0.3575511178740892
2350,130,YER122C,934.3213018158532,0.016325396825396826,0.4,0.27814242105742765
2351,130,YDL137W,757.3986848503523,0.08650000000000001,0.44,0.24985574994160267
2352,130,YDL145C,1148.5869387837067,0.014206349206349207,0.44,0.30853257900051767
2353,130,YDL226C,174.4364872629988,0.0,0.16,0.11895756793611709
2354,130,YDR238C,1293.2327211421464,0.029436507936507938,0.48,0.3275312535182583
2355,130,YEL022W,654.6148401371713,0.01873015873015873,0.36,0.2322513281988246
2356,130,YGL137W,1032.3038890454866,0.01276984126984127,0.4,0.2924578549244904
2357,130,YNL287W,1333.3698899138876,0.021769841269841265,0.48,0.3325649897484862
2358,130,YNL204C,413.28790402908476,0.004547619047619047,0.24,0.18472803952312583
2359,130,YPL010W,707.4796678108042,0.003317460317460317,0.32,0.24167238578896466
2360,130,YDR170C,215.81514656450446,0.003611111111111111,0.2,0.132392733602455
2361,130,YLR195C,52.50217805456721,0.0,0.08,0.06464089313388816
2362,130,YPR095C,10.158637221254159,0.0,0.04,0.026590002272737008
2363,130,YFR051C,594.825370716808,0.0,0.28,0.22155230970536122
2364,130,YLR309C,1.0000000000000013,0.0,0.0,1.5255550188324466e-14
2365,130,YPR079W,1.0000000000000007,0.0,0.0,1.5255550188324466e-14
2366,130,YIL044C,74.72477784843016,0.0,0.12,0.07685691005757256
2367,130,YBL060W,0.9999999999999996,0.0,0.0,1.5255550188324466e-14
2368,130,YKR030W,1.0000000000000009,0.0,0.0,1.5255550188324466e-14
2369,130,YDR524C,18.860007769936924,0.0,0.04,0.0380508908611664
2370,130,YOR299W,0.9999999999999993,0.0,0.0,1.5255550188324466e-14
2371,130,YGL181W,0.9999999999999998,0.0,0.0,1.5255550188324466e-14
2372,131,YPR181C,6132.527017146901,0.006493506493506494,0.4545454545454546,0.22655574507066034
2373,131,YFL038C,8542.249814770066,0.3244104620727997,0.7272727272727273,0.267365783776764
2374,131,YDL234C,2.256103855686965,0.0,0.045454545454545456,0.002249060266365776
2375,131,YOR070C,173.69001741700765,0.005116096025186935,0.13636363636363635,0.03773448212591057
2376,131,YPR176C,64.04792455757725,0.0,0.045454545454545456,0.0228703402456739
2377,131,YDL058W,1016.5507684523405,0.0,0.18181818181818182,0.0921323335658936
2378,131,YDL099W,1.000000000000001,0.0,0.0,2.3749893529522466e-12
2379,131,YER031C,2600.690609252757,0.017405970652723896,0.3181818181818182,0.1474767212496914
2380,131,YFL027C,86.0110714037325,0.07792207792207792,0.13636363636363635,0.026290747139532302
2381,131,YDR407C,10054.81991311152,0.012011581492100973,0.5909090909090909,0.2901300712359962
2382,131,YBR254C,9265.644399515846,0.006363261558066754,0.5454545454545454,0.2785090671583131
2383,131,YDR108W,8116.220878982264,0.00480000999481519,0.5,0.2606568043964102
2384,131,YDR246W,9265.644399515846,0.006363261558066754,0.5454545454545454,0.2785090671583131
2385,131,YEL048C,6858.104244490279,0.0,0.4545454545454546,0.23958866518049146
2386,131,YGR166W,7539.185951994445,0.0047825190682333546,0.5,0.2512096692581746
2387,131,YOR115C,10054.81991311152,0.012011581492100973,0.5909090909090909,0.29013007123599627
2388,131,YMR218C,10054.81991311152,0.012011581492100973,0.5909090909090909,0.2901300712359962
2389,131,YDR472W,9265.644399515846,0.006363261558066754,0.5454545454545454,0.27850906715831314
2390,131,YKR068C,10564.354916232522,0.026441595922115403,0.6363636363636364,0.29739001776774615
2391,131,YML077W,9755.057314304624,0.018628773823579015,0.5909090909090909,0.285769013690063
2392,131,YNL044W,64.04792455757752,0.0,0.045454545454545456,0.0228703402456739
2393,131,YER074W-A,0.9999999999999998,0.0,0.0,2.3749893529522466e-12
2394,131,YLR080W,1.0,0.0,0.0,2.3749893529522466e-12
2395,132,YOR067C,571.6241250376611,0.007158418923124805,0.5,0.30600887051364195
2396,132,YPR183W,302.90434695739873,0.027233115468409584,0.4444444444444444,0.2212646552740311
2397,132,YBR243C,491.7561718693093,0.07354497354497355,0.5555555555555556,0.2832459367615885
2398,132,YBR070C,239.05037606793516,0.006489262371615313,0.3333333333333333,0.19723745458016906
2399,132,YBR110W,742.8985150843417,0.02295362589480236,0.611111111111111,0.34908756578378525
2400,132,YPL227C,520.5465503486479,0.0552910052910053,0.5555555555555556,0.29154636855033406
2401,132,YOR002W,659.161394008802,0.015655150949268594,0.5555555555555556,0.32878491989447006
2402,132,YNL048W,549.8057917138962,0.09483348895113601,0.5555555555555556,0.29984260111386746
2403,132,YGR036C,70.22386461640878,0.0,0.2222222222222222,0.10318575943814977
2404,132,YMR013C,70.22386461640865,0.0,0.2222222222222222,0.10318575943814977
2405,132,YGL047W,440.50630714911125,0.00605353252412076,0.4444444444444444,0.268301610177948
2406,132,YNL219C,468.8661628864939,0.004046062869592281,0.4444444444444444,0.27685282392224775
2407,132,YBL082C,452.1467314780163,0.008730158730158732,0.4444444444444444,0.27201131650867194
2408,132,YNR030W,539.6031654639352,0.011344537815126052,0.5,0.2971554698115628
2409,132,YBL020W,8.655955354487496,0.0,0.05555555555555555,0.034405742726569995
2410,132,YKR061W,1.0,0.0,0.0,4.010162721989304e-14
2411,132,YBR199W,1.0,0.0,0.0,4.010162721989304e-14
2412,132,YIL085C,1.0000000000000002,0.0,0.0,4.010162721989304e-14
2413,132,YNL029C,1.0,0.0,0.0,4.010162721989304e-14
2414,133,YBL063W,519.8574314437674,0.005158730158730158,0.5,0.2803498373109851
2415,133,YEL061C,704.1709554165242,0.023839285714285716,0.625,0.326412367507037
2416,133,YPR141C,530.9958094146465,0.0038194444444444443,0.5,0.2833339202425417
2417,133,YPL269W,232.56629875700557,0.026944444444444444,0.375,0.18656532626146546
2418,133,YKR054C,639.2414416197195,0.17189484126984128,0.6875,0.31067879723985287
2419,133,YBL034C,149.62016778184537,0.0,0.25,0.1496345431848539
2420,133,YCL029C,601.1880911281396,0.013769841269841267,0.5625,0.3015620043386479
2421,133,YER016W,788.4048473211941,0.04036706349206348,0.6875,0.3454589286520849
2422,133,YER184C,11.747970133653592,0.0,0.0625,0.03973893930451274
2423,133,YGL216W,530.9958094146463,0.0038194444444444443,0.5,0.2833339202425417
2424,133,YLR045C,807.2075780125205,0.14870039682539682,0.75,0.3495158652561061
2425,133,YOR058C,574.6687272012038,0.013839285714285714,0.5625,0.29469509845647407
2426,133,YPL155C,490.73332984907273,0.010347222222222221,0.5,0.27233189439252764
2427,133,YPR083W,1.0000000000000007,0.0,0.0,3.5593484814628107e-12
2428,133,YDR488C,28.120630538526747,0.004166666666666667,0.1875,0.06134507663446778
2429,133,YMR299C,14.272273709281949,0.0,0.125,0.042298515489419874
2430,133,YLR254C,1.0000000000000007,0.0,0.0,3.5593484814628107e-12
2431,134,YBR160W,424266.2273367532,0.30095631785592497,0.6842105263157894,0.33530363241771716
2432,134,YDL028C,84561.86327085385,0.0028994502818763153,0.22807017543859648,0.14926472223689052
2433,134,YDL155W,78388.64142487558,0.002345299248334179,0.17543859649122806,0.14417199240789894
2434,134,YFL029C,30545.246159046375,0.03332194121667806,0.12280701754385964,0.0899706278758936
2435,134,YGL003C,192027.71469658054,0.04827123091281941,0.3508771929824561,0.2255232982311662
2436,134,YGL116W,294531.3018772267,0.06304163059356198,0.45614035087719296,0.27932198354590665
2437,134,YGR098C,127963.9842783682,0.0076446433864504944,0.2631578947368421,0.1839158221817317
2438,134,YGR108W,151283.64286027002,0.021566012428887973,0.2982456140350877,0.20022884498169918
2439,134,YGR109C,26128.07301537588,0.0002588542062226273,0.10526315789473684,0.08320957793280842
2440,134,YGR188C,90192.9589229192,0.006155175784266608,0.21052631578947367,0.15434469192862202
2441,134,YIL144W,64982.37664063386,0.0007078708676453037,0.19298245614035087,0.13083903929260735
2442,134,YJL013C,90192.9589229192,0.006155175784266608,0.21052631578947367,0.15434469192862202
2443,134,YJL030W,155267.3382059033,0.012610135678973356,0.2982456140350877,0.20259932376720519
2444,134,YJL187C,129497.57112047043,0.027280175427510035,0.2807017543859649,0.18529004996230106
2445,134,YLR079W,96590.39461549131,0.008300956562234759,0.24561403508771928,0.16000347747325533
2446,134,YLR210W,78388.6414248755,0.002345299248334179,0.17543859649122806,0.14417199240789894
2447,134,YPR120C,69405.18194773016,0.011560663974957254,0.21052631578947367,0.13560851956103984
2448,134,YPL031C,111166.12599713626,0.06172941036187586,0.3508771929824561,0.1709334756314615
2449,134,YPR119W,212413.00267729972,0.05871283014777795,0.38596491228070173,0.23731889120544175
2450,134,YPL209C,80984.91944704669,0.0347057027363395,0.22807017543859648,0.14613809625183216
2451,134,YOL128C,135.0970117382669,0.0,0.017543859649122806,0.005941516352197294
2452,134,YMR001C,192697.5721076957,0.012756868035762838,0.3157894736842105,0.22586938650779725
2453,134,YBR133C,2017.7879179564266,0.0,0.03508771929824561,0.023099095761569814
2454,134,YJR059W,447.35727622152604,0.0,0.017543859649122806,0.010862861765106235
2455,134,YOR026W,84368.79261319313,0.005167895188185234,0.21052631578947367,0.14920459733040098
2456,134,YPL256C,55771.390715112764,0.013181535176503374,0.22807017543859648,0.12110409465048966
2457,134,YMR199W,16343.827431513395,0.0014670227476090817,0.10526315789473684,0.06567942601440417
