1,4932.YKL056C
1,4932.YGL076C
1,4932.YNL069C
1,4932.YER131W
1,4932.YPL220W
1,4932.YDR418W
1,4932.YPR043W
1,4932.YMR142C
1,4932.YDL081C
1,4932.YGR169C-A
1,4932.YDR025W
1,4932.YOR063W
1,4932.YLR387C
1,4932.YLR048W
1,4932.YDR012W
1,4932.YLR340W
1,4932.YLR264W
1,4932.YBR048W
1,4932.YJR067C
1,4932.YER117W
1,4932.YGR118W
1,4932.YLR061W
1,4932.YAL003W
1,4932.YNL302C
1,4932.YLL045C
1,4932.YOL121C
1,4932.YDR429C
1,4932.YER074W
1,4932.YPL198W
1,4932.YER056C-A
1,4932.YLR192C
1,4932.YOR369C
1,4932.YLR325C
1,4932.YLR406C
1,4932.YCR031C
1,4932.YBR189W
1,4932.YJL191W
1,4932.YML073C
1,4932.YHL033C
1,4932.YLR287C-A
1,4932.YPL249C-A
1,4932.YMR309C
1,4932.YKR057W
1,4932.YPL081W
1,4932.YBR079C
1,4932.YOL039W
1,4932.YEL034W
1,4932.YOR234C
1,4932.YJL189W
1,4932.YGL103W
1,4932.YOL127W
1,4932.YMR242C
1,4932.YFR031C-A
1,4932.YMR194W
1,4932.YDL130W
1,4932.YML063W
1,4932.YDR385W
1,4932.YML024W
1,4932.YGL147C
1,4932.YNL244C
1,4932.YHL001W
1,4932.YPR102C
1,4932.YNL001W
1,4932.YOL040C
1,4932.YDR417C
1,4932.YJR094W-A
1,4932.YDR382W
1,4932.YDR471W
1,4932.YPR132W
1,4932.YPR041W
1,4932.YBL092W
1,4932.YPL048W
1,4932.YDR091C
1,4932.YMR121C
1,4932.YER102W
1,4932.YJL177W
1,4932.YOR096W
1,4932.YLR367W
1,4932.YHR141C
1,4932.YJR145C
1,4932.YGR027C
1,4932.YNL162W
1,4932.YIL148W
1,4932.YMR146C
1,4932.YLR448W
1,4932.YMR143W
1,4932.YOR361C
1,4932.YDL133C-A
1,4932.YBL072C
1,4932.YBR031W
1,4932.YDR447C
1,4932.YFL034C-A
1,4932.YHR010W
1,4932.YGR034W
1,4932.YMR116C
1,4932.YJR123W
1,4932.YLR029C
1,4932.YIL069C
1,4932.YJL136C
1,4932.YKR094C
1,4932.YNL002C
1,4932.YDL082W
1,4932.YPL143W
1,4932.YGR054W
1,4932.YGL123W
1,4932.YNL067W
1,4932.YGL030W
1,4932.YLR441C
1,4932.YAL035W
1,4932.YMR260C
1,4932.YPL079W
1,4932.YBL027W
1,4932.YGR201C
1,4932.YNL096C
1,4932.YHR193C
1,4932.YDL136W
1,4932.YKL006W
1,4932.YOR293W
1,4932.YLR388W
1,4932.YEL054C
1,4932.YOR133W
1,4932.YLR344W
1,4932.YNL209W
1,4932.YOR182C
1,4932.YNL301C
1,4932.YLR185W
1,4932.YHR203C
1,4932.YBR181C
1,4932.YLR075W
1,4932.YKL180W
1,4932.YJL190C
1,4932.YHR021C
1,4932.YDL075W
1,4932.YGL031C
1,4932.YGL189C
1,4932.YOR312C
1,4932.YDR500C
1,4932.YPR016C
1,4932.YKL156W
1,4932.YMR230W
1,4932.YIL133C
1,4932.YDR064W
2,4932.YBR231C
2,4932.YBL052C
2,4932.YJR065C
2,4932.YNL138W
2,4932.YFR014C
2,4932.YDR448W
2,4932.YJR082C
2,4932.YLR144C
2,4932.YKL033W
2,4932.YPL129W
2,4932.YNL152W
2,4932.YCR060W
2,4932.YMR127C
2,4932.YPR085C
2,4932.YIL138C
2,4932.YJL020C
2,4932.YFL013C
2,4932.YKL079W
2,4932.YGR252W
2,4932.YFL039C
2,4932.YEL044W
2,4932.YLR370C
2,4932.YNL079C
2,4932.YDL002C
2,4932.YOR329C
2,4932.YEL018W
2,4932.YNL059C
2,4932.YGR211W
2,4932.YGR080W
2,4932.YGR136W
2,4932.YOR023C
2,4932.YOR213C
2,4932.YBR234C
2,4932.YCL010C
2,4932.YLR455W
2,4932.YLR399C
2,4932.YDR063W
2,4932.YKL007W
2,4932.YER092W
2,4932.YOR239W
2,4932.YNR035C
2,4932.YPL235W
2,4932.YHR114W
2,4932.YKL017C
2,4932.YGR002C
2,4932.YOR122C
2,4932.YDR176W
2,4932.YLR052W
2,4932.YER071C
2,4932.YNL243W
2,4932.YPL242C
2,4932.YHR034C
2,4932.YIR006C
2,4932.YHR023W
2,4932.YNL094W
2,4932.YGL150C
2,4932.YOR141C
2,4932.YBR108W
2,4932.YLR429W
2,4932.YHR040W
2,4932.YNL136W
2,4932.YNL084C
2,4932.YDR181C
2,4932.YMR092C
2,4932.YPR023C
2,4932.YIL062C
2,4932.YDR334W
2,4932.YDR190C
2,4932.YPR171W
2,4932.YAL011W
2,4932.YDL146W
2,4932.YKL129C
2,4932.YNL020C
2,4932.YNL215W
2,4932.YLR337C
2,4932.YML041C
2,4932.YKR090W
2,4932.YPR031W
2,4932.YDL029W
2,4932.YOR035C
2,4932.YDR359C
2,4932.YOR244W
2,4932.YFR024C-A
2,4932.YHR090C
2,4932.YLR385C
2,4932.YPR154W
2,4932.YOR181W
2,4932.YJR136C
2,4932.YCR088W
2,4932.YLR085C
2,4932.YJL081C
2,4932.YDR129C
2,4932.YOR367W
2,4932.YMR109W
2,4932.YIL034C
2,4932.YGL106W
2,4932.YCR082W
2,4932.YNL107W
2,4932.YHR099W
2,4932.YKL005C
2,4932.YIL159W
2,4932.YCL034W
2,4932.YKL013C
2,4932.YGR099W
2,4932.YOR064C
2,4932.YFL024C
2,4932.YDR485C
2,4932.YPL254W
2,4932.YOR189W
2,4932.YLL050C
